Ich bin.; I am.
Zugunsten höchster Qualität werden Kompromisse kategorisch abgelehnt.;For the sake of highest quality, compromises are categorically rejected.
Zulasten der Gewinnmarge investiert man in erstklassige Zutaten.;At the expense of the profit margin, they invest in first-class ingredients.
Seitens der Gäste gab es durchweg begeisterte Rückmeldungen.;On the part of the guests, there was consistently enthusiastic feedback.
Vermittels moderner Gartechniken bleiben die Vitamine optimal erhalten.;By means of modern cooking techniques, the vitamins are optimally preserved.
Mangels vegetarischer Alternativen musste ich auf Fisch ausweichen.;For lack of vegetarian alternatives, I had to resort to fish.
Zwecks Qualitätskontrolle probiert der Küchenchef jeden Teller vor dem Service.;For the purpose of quality control, the head chef tastes every plate before service.
Mithilfe spezieller Apps kann man die Wartezeit für einen Tisch einsehen.;With the help of special apps, you can view the waiting time for a table.
Aufgrund hoher Auslastung empfiehlt sich eine Reservierung dringend.;Due to high occupancy, a reservation is strongly recommended.
Dank persönlicher Kontakte zum Winzer erhält man hier exklusive Weine.;Thanks to personal contacts with the winemaker, exclusive wines are obtained here.
Trotz kleiner Karte ist für jeden Geschmack etwas dabei.;Despite a small menu, there's something for every taste.
Wegen eines Missverständnisses wurde zunächst das falsche Gericht gebracht.;Because of a misunderstanding, the wrong dish was initially brought.
Während unseres Aufenthalts wechselte zweimal das Servicepersonal.;During our stay, the service staff changed twice.
Außer Kreditkarten werden auch digitale Zahlungsmethoden akzeptiert.;Apart from credit cards, digital payment methods are also accepted.
Samt frisch gebackenem Brot wurde ein aromatisches Olivenöl serviert.;Together with freshly baked bread, aromatic olive oil was served.
Nebst der regulären Karte gibt es wöchentlich wechselnde Specials.;Besides the regular menu, there are weekly changing specials.
Mitsamt der Dekoration wirkte jeder Teller wie ein kleines Kunstwerk.;Together with the decoration, each plate looked like a small work of art.
Einschließlich Trinkgeld zahlten wir insgesamt vierhundertfünfzig Euro.;Including tip, we paid a total of four hundred fifty euros.
Ausschließlich von Hand geschnittene Nudeln werden hier verwendet.;Exclusively hand-cut noodles are used here.
Der Aperitif wurde uns auf der sonnigen Dachterrasse serviert.;The aperitif was served to us on the sunny rooftop terrace.
Die Muscheln schmeckten herrlich nach Meer und frischen Kräutern.;The mussels tasted wonderfully of the sea and fresh herbs.
Unser Tisch stand direkt neben dem knisternden Kaminfeuer.;Our table stood directly next to the crackling fireplace.
Die zarte Lammkeule zerfiel förmlich auf der Zunge.;The tender leg of lamb literally melted on the tongue.
Ein Hauch von Trüffel verfeinerte die cremige Kartoffelsuppe.;A hint of truffle refined the creamy potato soup.
Die knusprige Entenbrust wurde mit glasierten Maronen garniert.;The crispy duck breast was garnished with glazed chestnuts.
Frisch geriebener Parmesan krönte die selbstgemachten Ravioli.;Freshly grated Parmesan crowned the homemade ravioli.
Das saftige Ribeye-Steak glänzte verführerisch im Kerzenlicht.;The juicy ribeye steak glistened seductively in the candlelight.
Butterweiche Jakobsmuscheln ruhten auf einem Erbsenpüree.;Butter-soft scallops rested on pea purée.
Die aromatische Bouillabaisse duftete intensiv nach Safran.;The aromatic bouillabaisse smelled intensely of saffron.
Knackiges Gemüse bildete einen farbenfrohen Kontrast zum Fisch.;Crisp vegetables formed a colorful contrast to the fish.
Die luftige Mousse au Chocolat schmolz augenblicklich dahin.;The airy chocolate mousse melted away instantly.
Goldbraun geröstete Pinienkerne zierten den mediterranen Salat.;Golden-brown roasted pine nuts adorned the Mediterranean salad.
Das würzige Curry entfaltete seine volle Schärfe im Gaumen.;The spicy curry unfolded its full heat on the palate.
Sanft gedünsteter Spargel lag auf einer seidigen Hollandaise.;Gently steamed asparagus lay on a silky hollandaise.
Der vollmundige Rotwein passte perfekt zum herzhaften Wildragout.;The full-bodied red wine paired perfectly with the hearty game ragout.
Frische Minze verlieh dem Dessert eine erfrischende Note.;Fresh mint gave the dessert a refreshing note.
Die knusprige Kruste des Baguettes gab beim Brechen ein befriedigendendes Geräusch von sich.;The crispy crust of the baguette made a satisfying sound when breaking.
Zartes Kalbsfilet schwebte regelrecht auf dem aromatischen Jus.;Tender veal fillet literally floated on the aromatic jus.
Die süßlich-saure Balsamicoreduktion harmonierte wunderbar mit den Erdbeeren.;The sweet-and-sour balsamic reduction harmonized wonderfully with the strawberries.
Gebratener Lachs thronte majestätisch auf wildem Reis.;Grilled salmon sat majestically atop wild rice.
Die delikate Gänseleberpastete zerschmolz butterzart.;The delicate goose liver pâté melted butter-soft.
Frisch gezapftes Bier perlte vergnügt im hohen Glas.;Freshly tapped beer bubbled merrily in the tall glass.
Die rauchige Note des gegrillten Gemüses war unverkennbar.;The smoky note of the grilled vegetables was unmistakable.
Hauchdünn geschnittener Parmaschinken schmiegte sich ans Melonenstück.;Paper-thin sliced Parma ham nestled against the piece of melon.
Das intensive Aroma des Espressos vertrieb jegliche Müdigkeit.;The intense aroma of the espresso dispelled any fatigue.
Karamellisierte Zwiebeln verliehen der Zwiebelsuppe ihre Süße.;Caramelized onions gave the onion soup its sweetness.
Die knackige Forelle kam direkt aus dem hauseigenen Teich.;The crisp trout came directly from the house's own pond.
Warmes Brot wurde in einem Körbchen mit kariertem Tuch gereicht.;Warm bread was served in a basket with a checkered cloth.
Der spritzige Prosecco kitzelte angenehm auf der Zunge.;The lively prosecco tickled pleasantly on the tongue.
Fruchtige Tomatenwürfel bildeten das Fundament der Bruschetta.;Fruity tomato cubes formed the foundation of the bruschetta.
Die samtige Textur der Polenta war außergewöhnlich gelungen.;The velvety texture of the polenta was exceptionally well done.
Geröstete Haselnüsse knackten vergnügt zwischen den Zähnen.;Roasted hazelnuts crunched merrily between the teeth.
Das fluffige Omelett war mit feinen Kräutern durchzogen.;The fluffy omelet was interlaced with fine herbs.
Glasierter Blaubeerkuchen glänzte appetitlich unter der Vitrine.;Glazed blueberry cake glistened appetizingly under the display case.
Die würzige Marinade hatte das Fleisch über Nacht durchdrungen.;The spicy marinade had permeated the meat overnight.
Knuspriger Speck krönte die cremige Carbonara.;Crispy bacon crowned the creamy carbonara.
Das erfrischende Sorbet reinigte den Gaumen zwischen den Gängen.;The refreshing sorbet cleansed the palate between courses.
Frisch gehobelter Trüffel verströmte seinen unverwechselbaren Duft.;Freshly shaved truffle emanated its unmistakable fragrance.
Die zarte Lachsforelle schimmerte rosa auf dem weißen Teller.;The delicate salmon trout shimmered pink on the white plate.
Aromatischer Thymian verfeinerte die gebratenen Kartoffeln.;Aromatic thyme refined the roasted potatoes.
Der süffige Weißwein kühlte angenehm an einem heißen Sommerabend.;The quaffable white wine cooled pleasantly on a hot summer evening.
Goldgelber Safran färbte die Paella in strahlendem Ton.;Golden-yellow saffron colored the paella in a radiant tone.
Die pikante Salsa brachte die nötige Schärfe ins Gericht.;The spicy salsa brought the necessary heat to the dish.
Frittierte Calamari waren außen knusprig und innen zart.;Fried calamari were crispy on the outside and tender on the inside.
Das üppige Käsefondue blubberte gemütlich im Töpfchen.;The lavish cheese fondue bubbled cozily in the little pot.
Geschmorte Ochsenbäckchen zerfielen in köstliche Fasern.;Braised ox cheeks fell apart into delicious fibers.
Der herb-süße Rhabarber kontrastierte schön zur Vanillecreme.;The tart-sweet rhubarb contrasted beautifully with the vanilla cream.
Frische Kresse garnierte die kunstvoll angerichtete Suppe.;Fresh cress garnished the artfully arranged soup.
Das knackige Baguette eignete sich perfekt zum Tunken.;The crispy baguette was perfect for dipping.
Gewürfelter Feta zerstreute sich über den griechischen Salat.;Diced feta scattered across the Greek salad.
Die zartbittere Schokoladentarte war ein Gedicht.;The dark chocolate tart was a poem.
Saftiger Rinderbraten ruhte auf einem Bett aus Wurzelgemüse.;Juicy roast beef rested on a bed of root vegetables.
Der prickelnde Champagner leitete den Abend festlich ein.;The sparkling champagne festively introduced the evening.
Gedämpfter Brokkoli behielt seine leuchtend grüne Farbe.;Steamed broccoli retained its bright green color.
Die herzhafte Gulaschsuppe wärmte an kalten Wintertagen.;The hearty goulash soup warmed on cold winter days.
Flambierter Crêpe Suzette bildete den krönenden Abschluss.;Flambéed crêpe Suzette formed the crowning finale.
Das kräftige Vollkornbrot besaß eine rustikale Kruste.;The hearty whole grain bread had a rustic crust.
Eingelegtes Gemüse brachte eine säuerliche Frische.;Pickled vegetables brought a tangy freshness.
Die zarte Kalbsleber wurde rosa gebraten serviert.;The tender calf's liver was served pan-fried pink.
Gehobelter Rettich verlieh dem Gericht eine leichte Schärfe.;Shaved radish gave the dish a mild spiciness.
Das cremige Tiramisu schmeckte authentisch italienisch.;The creamy tiramisu tasted authentically Italian.
Frische Austern wurden auf Eis drapiert präsentiert.;Fresh oysters were presented draped on ice.
Der intensive Gorgonzola dominierte die Käseplatte.;The intense Gorgonzola dominated the cheese platter.
Gebratene Pilze dufteten verführerisch nach Knoblauch.;Sautéed mushrooms smelled seductively of garlic.
Das zarte Kitzfleisch war eine regionale Delikatesse.;The tender kid meat was a regional delicacy.
Kandierte Walnüsse verzierten den herbstlichen Kürbissalat.;Candied walnuts decorated the autumnal pumpkin salad.
Der trockene Riesling begleitete den Fisch hervorragend.;The dry Riesling accompanied the fish excellently.
Geschichtete Lasagne offenbarte ihre sorgfältige Zubereitung.;Layered lasagna revealed its careful preparation.
Die würzige Chorizo verlieh der Paella spanisches Temperament.;The spicy chorizo gave the paella Spanish temperament.
Frisch gepresster Orangensaft belebte die Sinne.;Freshly squeezed orange juice invigorated the senses.
Das mürbe Gebäck zerbröselte zart im Mund.;The crumbly pastry crumbled delicately in the mouth.
Gegrillte Zucchini zeigten appetitliche Grillstreifen.;Grilled zucchini showed appetizing grill marks.
Die erfrischende Gazpacho war perfekt für heiße Tage.;The refreshing gazpacho was perfect for hot days.
Luftgetrockneter Schinken hing dekorativ über der Theke.;Air-dried ham hung decoratively over the counter.
Das reichhaltige Ossobuco fiel vom Knochen.;The rich ossobuco fell off the bone.
Karamellisierter Zucker bildete eine knackige Kruste auf der Crème brûlée.;Caramelized sugar formed a crispy crust on the crème brûlée.
Der blumige Gewürztraminer passte ausgezeichnet zum asiatischen Curry.;The floral Gewürztraminer paired excellently with the Asian curry.
Frische Petersilie wurde großzügig über das Gericht gestreut.;Fresh parsley was generously sprinkled over the dish.
Das deftige Sauerkraut ergänzte die Bratwurst perfekt.;The hearty sauerkraut complemented the bratwurst perfectly.
Gebackene Aubergine glänzte verführerisch im Olivenöl.;Baked eggplant glistened seductively in olive oil.
Die fruchtige Vinaigrette verband alle Salatzutaten harmonisch.;The fruity vinaigrette harmoniously united all salad ingredients.
Warmer Apfelstrudel wurde mit Vanilleeis serviert.;Warm apple strudel was served with vanilla ice cream.
Der malzige Geschmack des dunklen Biers überraschte positiv.;The malty taste of the dark beer surprised positively.
Gegrillte Garnelen lagen anmutig auf Rucola gebettet.;Grilled shrimp lay gracefully bedded on arugula.
Die nussige Note des braunen Butters war unverkennbar.;The nutty note of brown butter was unmistakable.
Frisch gemahlener Pfeffer würzte das Carpaccio perfekt.;Freshly ground pepper seasoned the carpaccio perfectly.
Das zarte Rehfleisch war meisterhaft zubereitet.;The tender venison was masterfully prepared.
Geschmolzener Käse bildete verführerische Fäden.;Melted cheese formed seductive strings.
Die säuerliche Zitronentarte erfrischte den Gaumen.;The tangy lemon tart refreshed the palate.
Knoblauchbrot duftete verlockend aus dem Ofen.;Garlic bread smelled enticingly from the oven.
Das saftige Pulled Pork zerfiel in zarte Stränge.;The juicy pulled pork fell apart into tender strands.
Eingelegte Kapern setzten würzige Akzente.;Pickled capers provided spicy accents.
Der vollmundige Barolo reifte jahrelang im Eichenfass.;The full-bodied Barolo matured for years in oak barrels.
Gedünstete Muscheln schwammen in aromatischer Weißweinsauce.;Steamed mussels swam in aromatic white wine sauce.
Die knusprige Schweinshaxe besaß eine goldbraune Kruste.;The crispy pork knuckle had a golden-brown crust.
Frische Feigen komplettierten die mediterrane Vorspeise.;Fresh figs completed the Mediterranean appetizer.
Das zarte Thunfisch-Tataki war außen kurz angebraten.;The tender tuna tataki was briefly seared on the outside.
Geröstete Sesamsamen bestreuten die asiatische Nudelpfanne.;Toasted sesame seeds sprinkled the Asian noodle pan.
Die rahmige Kürbissuppe wärmte Körper und Seele.;The creamy pumpkin soup warmed body and soul.
Marinierter Tofu absorbierte die würzige Soße vollständig.;Marinated tofu absorbed the spicy sauce completely.
Der fruchtige Rosé kühlte herrlich an lauen Abenden.;The fruity rosé cooled wonderfully on mild evenings.
Geschmortes Kaninchen zerfiel in butterzarte Stücke.;Braised rabbit fell apart into butter-tender pieces.
Die spritzige Limonade erfr ischte zwischen den schweren Gängen.;The fizzy lemonade refreshed between the heavy courses.
Gebackener Ziegenkäse thronte auf karamellisierten Birnen.;Baked goat cheese sat atop caramelized pears.
Das aromatische Basilikum verströmte mediterranes Flair.;The aromatic basil exuded Mediterranean flair.
Frittierte Artischocken waren außen knusprig, innen cremig.;Fried artichokes were crispy outside, creamy inside.
Die zarte Gans war stundenlang im Ofen geschmort worden.;The tender goose had been braised in the oven for hours.
Gewürfeltes Mango-Chutney begleitete das indische Curry.;Diced mango chutney accompanied the Indian curry.
Der aromatische Kaffee rundete das Menü perfekt ab.;The aromatic coffee rounded off the menu perfectly.
Gratinierte Kartoffeln bildeten eine goldene Käsekruste.;Gratinated potatoes formed a golden cheese crust.
Die pikante Wasabi-Paste brachte angenehme Schärfe.;The spicy wasabi paste brought pleasant heat.
Frisch gebackenes Focaccia glänzte vom Olivenöl.;Freshly baked focaccia glistened with olive oil.
Das zarte Lammcurry schmeckte exotisch gewürzt.;The tender lamb curry tasted exotically spiced.
Eingelegte Oliven ergänzten die Antipasti-Platte.;Pickled olives complemented the antipasti platter.
Der liebliche Dessertwein harmonierte mit dem Käse.;The sweet dessert wine harmonized with the cheese.
Gebratene Ente glänzte mit lackartiger Kruste.;Roasted duck glistened with a lacquer-like crust.
Die cremige Avocado zerschmolz auf der Zunge.;The creamy avocado melted on the tongue.
Pochierte Eier ruhten auf knusprigem Sauerteigbrot.;Poached eggs rested on crispy sourdough bread.
Das würzige Chili con Carne brodelte im Tontopf.;The spicy chili con carne simmered in the clay pot.
Frische Brombeeren dekorierten den Schokokuchen.;Fresh blackberries decorated the chocolate cake.
Der mineralische Weißwein stammte von steilen Weinbergen.;The mineral white wine came from steep vineyards.
Geschnetzeltes Kalbfleisch schwamm in Rahmsauce.;Sliced veal swam in cream sauce.
Die süßliche Teriyaki-Glasur überzog den Lachs glänzend.;The sweetish teriyaki glaze coated the salmon glossily.
Frittierte Zwiebelringe waren knusprig paniert.;Fried onion rings were crisply breaded.
Das herzhafte Risotto wurde mit Parmesan verfeinert.;The hearty risotto was refined with Parmesan.
Geräucherter Lachs lag hauchdünn auf Blinis.;Smoked salmon lay paper-thin on blinis.
Die würzige Harissa-Paste verlieh nordafrikanisches Aroma.;The spicy harissa paste imparted North African aroma.
Glacierte Karotten schimmerten orangefarben.;Glazed carrots shimmered orange.
Der tanninreiche Cabernet benötigte Zeit zum Atmen.;The tannin-rich Cabernet needed time to breathe.
Geschichteter Millefeuille offenbarte knusprige Blätterteigschichten.;Layered millefeuille revealed crispy puff pastry layers.
Die süß-saure Sauce klebte appetitlich am Schweinefleisch.;The sweet-and-sour sauce stuck appetizingly to the pork.
Frische Koriander streute man über die Pho-Suppe.;Fresh cilantro was sprinkled over the pho soup.
Das saftige Hühnchen war im Tandoor-Ofen gegart.;The juicy chicken was cooked in the tandoor oven.
Eingelegter Ingwer begleitete das Sushi traditionell.;Pickled ginger traditionally accompanied the sushi.
Der perlende Sekt begrüßte uns als Apéritif.;The sparkling wine greeted us as an apéritif.
Gebratene Nudeln dampften aromatisch im Wok.;Fried noodles steamed aromatically in the wok.
Die cremige Burrata zerlief auf dem Teller.;The creamy burrata melted on the plate.
Geschmorte Linsen bildeten eine nahrhafte Beilage.;Braised lentils formed a nutritious side dish.
Das knackige Radieschen brachte Frische ins Gericht.;The crisp radish brought freshness to the dish.
Flambierte Banane bildete ein spektakuläres Finale.;Flambéed banana formed a spectacular finale.
Der erdige Pinot Noir passte zum Wildgericht.;The earthy Pinot Noir matched the game dish.
Geschnittene Tomaten arrangierten sich mit Mozzarella.;Sliced tomatoes arranged themselves with mozzarella.
Die würzige Sojasauce intensivierte den umami-Geschmack.;The spicy soy sauce intensified the umami taste.
Frische Himbeeren krönten die Panna Cotta.;Fresh raspberries crowned the panna cotta.
Das mürbe Shortbread zerging im Mund.;The crumbly shortbread dissolved in the mouth.
Gegrillter Oktopus war außen knusprig gegrillt.;Grilled octopus was crisply grilled on the outside.
Die aromatische Kräuterbutter schmolz über dem Steak.;The aromatic herb butter melted over the steak.
Gebratene Wachteleier zierten den Salat filigran.;Fried quail eggs delicately adorned the salad.
Das pikante Kimchi fermentierte traditionell.;The spicy kimchi fermented traditionally.
Kandierte Orangenschalen dekorierten das Dessert.;Candied orange peels decorated the dessert.
Der spritzige Vinho Verde erfrischte an heißen Tagen.;The lively Vinho Verde refreshed on hot days.
Geschmorte Rippchen fielen vom Knochen.;Braised ribs fell off the bone.
Die nussige Tahini-Paste verfeinerte den Hummus.;The nutty tahini paste refined the hummus.
Frische Dill garnierte den skandinavischen Fisch.;Fresh dill garnished the Scandinavian fish.
Das zarte Vitello Tonnato war hauchdünn geschnitten.;The tender vitello tonnato was sliced paper-thin.
Eingelegte Gurken brachten säuerlichen Kontrast.;Pickled cucumbers brought tangy contrast.
Der samtige Malbec stammte aus argentinischen Höhenlagen.;The velvety Malbec came from Argentine highlands.
Gebratene Süßkartoffeln waren karamellisiert und süß.;Roasted sweet potatoes were caramelized and sweet.
Die cremige Guacamole würzte man mit Limette.;The creamy guacamole was seasoned with lime.
Geschichtetes Baklava triefte von Honig.;Layered baklava dripped with honey.
Das knusprige Brot kam direkt aus dem Steinofen.;The crispy bread came directly from the stone oven.
Marinierte Sardinen glänzten im Olivenöl.;Marinated sardines glistened in olive oil.
Die würzige Currypaste stammte aus Thailand.;The spicy curry paste came from Thailand.
Frische Schnittlauch ringelte sich über die Kartoffeln.;Fresh chives curled over the potatoes.
Das zarte Ceviche war in Limettensaft mariniert.;The tender ceviche was marinated in lime juice.
Gegrillte Pfirsiche karamellisierten am Rand.;Grilled peaches caramelized at the edge.
Der moussierender Lambrusco begleitete italienische Antipasti.;The sparkling Lambrusco accompanied Italian antipasti.
Geschnetzelte Paprika glänzte in allen Farben.;Sliced peppers glistened in all colors.
Die cremige Hollandaise erforderte viel Fingerspitzengefühl.;The creamy hollandaise required much finesse.
Frittierter Salbei knusperte aromatisch.;Fried sage crisped aromatically.
Das saftige Porchetta war mit Kräutern gefüllt.;The juicy porchetta was stuffed with herbs.
Eingelegte Rote Bete färbte den Teller purpurn.;Pickled beetroot colored the plate purple.
Der fruchtige Zinfandel überraschte mit Würze.;The fruity Zinfandel surprised with spiciness.
Geschmorte Fenchel entwickelte süßliche Aromen.;Braised fennel developed sweetish aromas.
Die pikante Sriracha brachte asiatische Schärfe.;The spicy Sriracha brought Asian heat.
Frische Estragon verfeinerte die französische Sauce.;Fresh tarragon refined the French sauce.
Das zarte Carpaccio vom Rind war hauchzart.;The tender beef carpaccio was wafer-thin.
Geröstete Kürbiskerne knackten zwischen den Zähnen.;Roasted pumpkin seeds crunched between the teeth.
Der elegante Chablis passte zum rohen Fisch.;The elegant Chablis matched the raw fish.
Gebratene Kichererbsen waren knusprig gewürzt.;Roasted chickpeas were crisply seasoned.
Die süßliche Ahornsirup-Glasur überzog den Schinken.;The sweetish maple syrup glaze coated the ham.
Frische Zitronenzeste belebte das Dessert.;Fresh lemon zest enlivened the dessert.
Das herzhafte Cassoulet köchelte stundenlang.;The hearty cassoulet simmered for hours.
Eingelegter Fenchel begleitete das sizilianische Gericht.;Pickled fennel accompanied the Sicilian dish.
Der komplexe Bordeaux entwickelte sich im Glas.;The complex Bordeaux developed in the glass.
Geschnittene Avocado fächerte sich dekorativ.;Sliced avocado fanned out decoratively.
Die rauchige Chipotle-Sauce brachte mexikanisches Flair.;The smoky chipotle sauce brought Mexican flair.
Frittierte Salbeiblätter dekorierten die Pasta.;Fried sage leaves decorated the pasta.
Das mürbe Lammfleisch zerfiel zart.;The tender lamb meat fell apart delicately.
Karamellisierte Äpfel süßten den Schweinebraten.;Caramelized apples sweetened the pork roast.
Der mineralische Grüner Veltliner erfr ischte den Gaumen.;The mineral Grüner Veltliner refreshed the palate.
Gebratene Artischockenherzen waren butterweich.;Fried artichoke hearts were butter-soft.
Die würzige Gremolata krönte das Ossobuco.;The spicy gremolata crowned the ossobuco.
Frische Thymian duftete mediterran.;Fresh thyme smelled Mediterranean.
Das knusprige Spanferkel glänzte appetitlich.;The crispy suckling pig glistened appetizingly.
Eingelegte Zwiebeln brachten süß-saure Note.;Pickled onions brought a sweet-and-sour note.
Der körperreiche Shiraz stammte aus Australien.;The full-bodied Shiraz came from Australia.
Geschmorte Tomaten zerfielen zu Sauce.;Braised tomatoes fell apart into sauce.
Die cremige Aioli verfeinerte die Pommes.;The creamy aioli refined the fries.
Gebratene Seeteufel war fest und saftig.;Grilled monkfish was firm and juicy.
Das zarte Kobe-Rind schmolz auf der Zunge.;The tender Kobe beef melted on the tongue.
Frische Lavendel parfümierte das Dessert.;Fresh lavender perfumed the dessert.
Der elegante Sancerre begleitete Ziegenkäse perfekt.;The elegant Sancerre accompanied goat cheese perfectly.
Gratinierte Austern dufteten nach Meer.;Gratinated oysters smelled of the sea.
Die würzige Chermoula marinierte den Fisch.;The spicy chermoula marinated the fish.
Frittierte Zucchiniblüten waren zart gefüllt.;Fried zucchini blossoms were delicately stuffed.
Das saftige Brisket wurde zwölf Stunden geräuchert.;The juicy brisket was smoked for twelve hours.
Kandierte Veilchen dekorierten die Torte märchenhaft.;Candied violets decorated the cake fairy-tale-like.
Der lebhafte Grauburgunder passte zum Geflügel.;The lively Pinot Gris matched the poultry.
Geschichtete Terrine offenbarte kunstvolle Schichten.;Layered terrine revealed artful layers.
Die aromatische Passionsfrucht säuerte das Dessert an.;The aromatic passion fruit acidulated the dessert.
Frische Rosmarin steckte im gebratenen Lamm.;Fresh rosemary stuck in the roasted lamb.
Das zarte Tatar wurde mit Eigelb serviert.;The tender tartare was served with egg yolk.
Geröstete Mandeln krönten die nordafrikanische Tajine.;Roasted almonds crowned the North African tagine.
Der vollmundige Amarone wärmte an kalten Abenden.;The full-bodied Amarone warmed on cold evenings.
Gebratene Leber war rosa und butterzart.;Pan-fried liver was pink and butter-tender.
Die süßliche Miso-Paste würzte die Suppe umami.;The sweetish miso paste seasoned the soup umami.
Frittierte Calamari wurden mit Zitrone serviert.;Fried calamari were served with lemon.
Das knusprige Confit de Canard glänzte fettig.;The crispy duck confit glistened greasily.
Eingelegte Pflaumen begleiteten das Wildgericht.;Pickled plums accompanied the game dish.
Der spritzige Albariño stammte aus Galizien.;The lively Albariño came from Galicia.
Geschmorte Ochsenschwanz zerfiel in Gelée.;Braised oxtail fell apart in jelly.
Die cremige Béchamel band die Lasagne.;The creamy béchamel bound the lasagna.
Frische Bärlauch würzte die Frühlingssuppe.;Fresh wild garlic seasoned the spring soup.
Das zarte Hamachi war als Sashimi geschnitten.;The tender hamachi was cut as sashimi.
Karamellisierte Schalotten schmorten im Rotwein.;Caramelized shallots braised in red wine.
Der elegante Burgunderwein reifte im Barrique.;The elegant Burgundy wine matured in barrique.
Gebratene Jakobsmuscheln karamellisierten golden.;Seared scallops caramelized golden.
Die würzige Berbere-Gewürzmischung prägte das äthiopische Gericht.;The spicy berbere spice mix characterized the Ethiopian dish.
Frittierte Mozzarellabällchen waren außen knusprig.;Fried mozzarella balls were crispy outside.
Das saftige Porterhouse-Steak wog fast ein Kilo.;The juicy porterhouse steak weighed almost a kilo.
Eingelegte Walnüsse bereicherten die Käseplatte.;Pickled walnuts enriched the cheese platter.
Der aromatische Grappa rundete das Menü ab.;The aromatic grappa rounded off the menu.
Geschnittene Feigen drapierte man kunstvoll.;Sliced figs were artfully draped.
Die rauchige Paprika verlieh spanischen Charakter.;The smoky paprika imparted Spanish character.
Frische Zitronenmelisse erfr ischte den Tee.;Fresh lemon balm refreshed the tea.
Das zarte Kalbsbries war eine Delikatesse.;The tender sweetbreads were a delicacy.
Geröstete Pekannüsse krönten die Süßkartoffel.;Roasted pecans crowned the sweet potato.
Der fruchtige Primitivo kam aus Apulien.;The fruity Primitivo came from Apulia.
Gebratene Tintenfisch röstete auf Holzkohle.;Grilled squid roasted on charcoal.
Die cremige Burrata zerfloss beim Anschneiden.;The creamy burrata flowed when cut.
Frittierte Tempura waren luftig leicht.;Fried tempura were airy light.
Das herzhafte Boeuf Bourguignon köchelte im Schmortopf.;The hearty beef bourguignon simmered in the braising pot.
Kandierte Ingwerstücke würzten das asiatische Dessert.;Candied ginger pieces spiced the Asian dessert.
Der mineralische Riesling stammte von der Mosel.;The mineral Riesling came from the Moselle.
Geschmorte Pulpo war mediterran gewürzt.;Braised octopus was Mediterranean-seasoned.
Die pikante Nduja strich man aufs Brot.;The spicy nduja was spread on bread.
Frische Oregano duftete nach griechischem Sommer.;Fresh oregano smelled of Greek summer.
Das zarte Wagyu-Beef marmorierte fein.;The tender Wagyu beef marbled finely.
Eingelegte Anchovis salzten die Pizza.;Pickled anchovies salted the pizza.
Der elegante Champagner perlte im Kristallglas.;The elegant champagne bubbled in the crystal glass.
Gebratene Steinpilze dufteten nach Wald.;Sautéed porcini mushrooms smelled of forest.
Die würzige Chimichurri begleitete das argentinische Steak.;The spicy chimichurri accompanied the Argentine steak.
Frittierte Bananenchips knusperten süßlich.;Fried banana chips crisped sweetly.
Das saftige Short Rib wurde langsam geschmort.;The juicy short rib was slowly braised.
Karamellisierte Endivien entwickelten bittere Süße.;Caramelized endives developed bitter sweetness.
Der körperreiche Châteauneuf-du-Pape dominierte kräftig.;The full-bodied Châteauneuf-du-Pape dominated powerfully.
Geschichtete Crème bavaroise wackelte zart.;Layered Bavarian cream wobbled delicately.
Das klassische Wiener Schnitzel wurde in Butterschmalz goldbraun herausgebacken.;The classic Wiener Schnitzel was fried golden-brown in clarified butter.
Der Tafelspitz schwamm in aromatischer Rindssuppe mit Wurzelgemüse.;The Tafelspitz swam in aromatic beef broth with root vegetables.
Frisch gehobelter Kren begleitete das zarte Siedfleisch.;Freshly grated horseradish accompanied the tender boiled beef.
Die flaumige Palatschinke wurde mit Marillenmarmelade gefüllt.;The fluffy palatschinke was filled with apricot jam.
Ein Achterl Grüner Veltliner aus der Wachau erfr ischte den Gaumen.;An eighth-liter of Grüner Veltliner from the Wachau refreshed the palate.
Das Backhendl knusperte außen golden, innen saftig und zart.;The Backhendl crisped golden outside, juicy and tender inside.
Erdäpfelsalat mit Kürbiskernöl begleitete das Wiener Schnitzel traditionell.;Potato salad with pumpkin seed oil traditionally accompanied the Wiener Schnitzel.
Die Frittatensuppe dampfte aromatisch in der Suppenschüssel.;The sliced pancake soup steamed aromatically in the soup bowl.
Warmer Apfelstrudel wurde mit Schlagobers und Vanillesauce serviert.;Warm apple strudel was served with whipped cream and vanilla sauce.
Der Zwiebelrostbraten lag auf einem Bett aus Röstzwiebeln.;The onion roast beef lay on a bed of fried onions.
Knödel aus Semmelbröseln schwammen in der kräftigen Rindsuppe.;Dumplings made from breadcrumbs swam in the hearty beef soup.
Das Kaiserschmarrn zerrupfte sich flaumig auf dem heißen Teller.;The Kaiserschmarrn tore into fluffy pieces on the hot plate.
Frische Schwammerl wurden in Rahm geschmort und mit Semmelknödel serviert.;Fresh mushrooms were braised in cream and served with bread dumplings.
Die Sachertorte glänzte unter ihrer dunklen Schokoladenglasur.;The Sachertorte glistened under its dark chocolate glaze.
Ein Pfiff Bier aus dem Fass mundete herrlich zum deftigen Essen.;A small beer from the tap tasted wonderfully with the hearty meal.
Das Beuschel schmor te in pikanter Sauce mit Semmelknödel.;The Beuschel braised in spicy sauce with bread dumplings.
