Ich bin.;I am.
Wir haben heute fünf Unterrichtsstunden am Vormittag.;We have five lessons this morning.
Meine Schultasche ist schwer und voll mit Büchern.;My school bag is heavy and full of books.
Das Klassenzimmer hat zwanzig Tische und viele Stühle.;The classroom has twenty desks and many chairs.
Ich schreibe die Hausaufgaben ins Heft.;I write the homework in the notebook.
Die Pause beginnt um zehn Uhr dreißig.;The break starts at ten thirty.
Wir essen in der Cafeteria zu Mittag.;We eat lunch in the cafeteria.
Mein Lieblingsfach ist Geschichte und Geografie.;My favorite subject is history and geography.
Der Stundenplan hängt an der Wand im Flur.;The timetable hangs on the wall in the hallway.
Ich lerne Vokabeln für den Englischtest morgen.;I learn vocabulary for the English test tomorrow.
Die Schüler sitzen still und hören zu.;The students sit quietly and listen.
Wir machen Experimente im Chemieunterricht.;We do experiments in chemistry class.
Das Schuljahr endet im Juli hier.;The school year ends in July here.
Ich brauche einen neuen Füller zum Schreiben.;I need a new fountain pen for writing.
Die Lehrerin verteilt die Arbeitsblätter an alle.;The teacher distributes the worksheets to everyone.
Wir rechnen Matheaufgaben im Arbeitsbuch.;We calculate math problems in the workbook.
Der Schulbus fährt um sieben Uhr ab.;The school bus leaves at seven o'clock.
Ich vergesse manchmal mein Federmäppchen zu Hause.;I sometimes forget my pencil case at home.
Die Bibliothek ist im zweiten Stock links.;The library is on the second floor on the left.
Wir lesen einen Text über das Wetter.;We read a text about the weather.
Der Schulhof ist groß mit vielen Bäumen.;The schoolyard is big with many trees.
Ich treffe meine Freunde vor dem Unterricht.;I meet my friends before class.
Die Kreide liegt auf dem Lehrerpult vorne.;The chalk lies on the teacher's desk in front.
Wir singen Lieder im Musikunterricht zusammen.;We sing songs together in music class.
Das Zeugnis bekomme ich am Ende des Semesters.;I get the report card at the end of the semester.
Ich mache meine Hausaufgaben nach der Schule.;I do my homework after school.
Die Turnhalle ist neben dem Hauptgebäude.;The gymnasium is next to the main building.
Wir zeichnen Bilder im Kunstunterricht heute.;We draw pictures in art class today.
Der Radiergummi liegt neben meinem Lineal.;The eraser lies next to my ruler.
Ich beantworte die Fragen vom Lehrer schnell.;I answer the teacher's questions quickly.
Die Schulglocke klingelt sehr laut immer.;The school bell always rings very loudly.
Wir haben am Mittwoch keine Hausaufgaben auf.;We have no homework on Wednesday.
Das Wörterbuch hilft mir beim Übersetzen sehr.;The dictionary helps me a lot with translating.
Ich sitze in der zweiten Reihe am Fenster.;I sit in the second row by the window.
Die Klassenarbeit dauert neunzig Minuten lang.;The class test lasts ninety minutes long.
Wir spielen Basketball in der Sportstunde.;We play basketball in the sports lesson.
Der Spitzer ist kaputt und schneidet nicht.;The pencil sharpener is broken and doesn't cut.
Ich leihe mir Bücher aus der Bibliothek aus.;I borrow books from the library.
Die Schülerversammlung findet am Montag statt.;The student assembly takes place on Monday.
Wir üben die Aussprache von schwierigen Wörtern.;We practice the pronunciation of difficult words.
Das Schulgebäude wurde vor zehn Jahren gebaut.;The school building was built ten years ago.
Ich trage meine Bücher im Rucksack.;I carry my books in the backpack.
Die Tafel ist grün und sehr groß.;The board is green and very big.
Wir lernen die Zeiten im Deutschunterricht.;We learn the tenses in German class.
Der Klassensprecher sammelt das Geld ein.;The class representative collects the money.
Ich wiederhole die Grammatikregeln jeden Tag.;I review the grammar rules every day.
Die Sommerferien dauern sechs Wochen lang.;The summer holidays last six weeks long.
Wir besuchen das Museum mit der Klasse.;We visit the museum with the class.
Der Overheadprojektor steht in der Ecke dort.;The overhead projector stands in the corner there.
Ich schreibe mit einem blauen Kugelschreiber.;I write with a blue ballpoint pen.
Die Klassenfahrt geht nach Berlin im Mai.;The class trip goes to Berlin in May.
Wir arbeiten in Gruppen zu viert zusammen.;We work together in groups of four.
Das Klassenbuch liegt auf dem Lehrertisch.;The class register lies on the teacher's table.
Ich melde mich und warte bis drangenommen.;I raise my hand and wait to be called on.
Die Schulordnung hängt neben der Eingangstür.;The school rules hang next to the entrance door.
Wir machen Notizen während des Vortrags.;We take notes during the presentation.
Der Schwamm wischt die Tafel sauber.;The sponge wipes the board clean.
Ich lerne für die Prüfung am Wochenende.;I study for the exam on the weekend.
Die Schulleitung organisiert das Sportfest jährlich.;The school administration organizes the sports festival annually.
Wir diskutieren über aktuelle Themen im Unterricht.;We discuss current topics in class.
Das Schullogo ist blau und gelb.;The school logo is blue and yellow.
Ich packe meinen Ranzen am Abend vorher.;I pack my school bag the evening before.
Die Vertretungsstunde haben wir im Computerraum.;We have the substitute lesson in the computer room.
Wir präsentieren unsere Projekte vor der Klasse.;We present our projects in front of the class.
Der Stundenplan ändert sich manchmal kurzfristig.;The timetable sometimes changes at short notice.
Ich putze die Tafel nach dem Unterricht.;I clean the board after class.
Die Schulkonferenz tagt zweimal im Jahr.;The school conference meets twice a year.
Wir schreiben einen Aufsatz über die Ferien.;We write an essay about the holidays.
Das Lehrerzimmer ist im Erdgeschoss rechts.;The staff room is on the ground floor on the right.
Ich unterstreiche wichtige Wörter mit Textmarker.;I underline important words with a highlighter.
Die Elternsprechstunde ist am Donnerstag nachmittag.;The parent-teacher conference is on Thursday afternoon.
Wir korrigieren die Fehler gemeinsam an Tafel.;We correct the mistakes together on the board.
Der Schulchor probt jeden Dienstag nachmittags.;The school choir rehearses every Tuesday afternoon.
Ich hole mir Hilfe vom Nachhilfelehrer.;I get help from the tutor.
Die Projektwoche findet im Juni dieses Jahr statt.;The project week takes place in June this year.
Wir füllen die Lücken im Arbeitsblatt aus.;We fill in the gaps in the worksheet.
Das Schultheater führt ein Stück im Dezember auf.;The school theater performs a play in December.
Ich kopiere die wichtigen Sätze ins Vokabelheft.;I copy the important sentences into the vocabulary notebook.
Die Schulbücher sind teuer aber notwendig.;The textbooks are expensive but necessary.
Wir bilden Sätze mit den neuen Wörtern.;We form sentences with the new words.
Der Hausmeister repariert die kaputten Stühle.;The caretaker repairs the broken chairs.
Ich wiederhole den Stoff vor der Prüfung.;I review the material before the exam.
Die Schulküche kocht gesundes Essen täglich.;The school kitchen cooks healthy food daily.
Wir analysieren Texte im Literaturunterricht genau.;We analyze texts precisely in literature class.
Das Sekretariat öffnet um halb acht morgens.;The secretary's office opens at half past seven in the morning.
Ich markiere Fehler mit rotem Stift.;I mark mistakes with a red pen.
Die Schulzeitung erscheint monatlich mit Artikeln.;The school newspaper appears monthly with articles.
Wir üben Dialoge in Partnerarbeit zusammen.;We practice dialogues in partner work together.
Der Schulpsychologe berät Schüler bei Problemen.;The school psychologist advises students with problems.
Ich schreibe das Datum an den Rand.;I write the date in the margin.
Die Schulmensa bietet vegetarisches Essen an.;The school cafeteria offers vegetarian food.
Wir lösen Rechenaufgaben an der Tafel.;We solve math problems on the board.
Das Schulorchester spielt bei der Abschlussfeier.;The school orchestra plays at the graduation ceremony.
Ich hefte die Blätter in meinen Ordner ein.;I file the sheets in my folder.
Die Schulbibliothek hat viele interessante Bücher.;The school library has many interesting books.
Wir konjugieren Verben im Grammatikunterricht.;We conjugate verbs in grammar class.
Der Förderunterricht hilft schwächeren Schülern sehr.;The remedial class helps weaker students a lot.
Ich nummeriere die Seiten in meinem Heft.;I number the pages in my notebook.
Die Schulpartnerschaft besteht mit Frankreich seit Jahren.;The school partnership with France has existed for years.
Wir deklinieren die Artikel korrekt im Satz.;We decline the articles correctly in the sentence.
Das Schulradio sendet in den Pausen Musik.;The school radio broadcasts music during breaks.
Ich streiche falsche Antworten durch mit Lineal.;I cross out wrong answers with a ruler.
Die Schulordner enthalten alle wichtigen Dokumente.;The school binders contain all important documents.
Wir transkribieren Hörtexte ins Heft genau.;We transcribe listening texts into the notebook precisely.
Der Schulsanitätsdienst hilft bei kleinen Verletzungen.;The school first aid service helps with minor injuries.
Ich klebe das Arbeitsblatt ins Heft ein.;I glue the worksheet into the notebook.
Die Schulkonferenz bespricht neue Regeln für alle.;The school conference discusses new rules for everyone.
Wir paraphrasieren komplizierte Sätze mit eigenen Worten.;We paraphrase complicated sentences in our own words.
Das Schulfest findet im Sommer statt jährlich.;The school festival takes place in summer annually.
Ich falte das Blatt und stecke es ein.;I fold the sheet and put it away.
Die Schulküche verwendet regionale Produkte täglich.;The school kitchen uses regional products daily.
Wir kategorisieren die Wörter nach Wortarten.;We categorize the words by parts of speech.
Der Schulförderverein unterstützt Projekte finanziell hier.;The school support association financially supports projects here.
Ich sortiere meine Notizen nach Fächern.;I sort my notes by subjects.
Die Schülerfirma verkauft selbstgemachte Produkte.;The student company sells homemade products.
Wir klassifizieren Tiere im Biologieunterricht.;We classify animals in biology class.
Das Schularchiv bewahrt alte Dokumente auf.;The school archive preserves old documents.
Ich ordne die Vokabeln alphabetisch im Heft.;I arrange the vocabulary alphabetically in the notebook.
Die Schulhomepage zeigt aktuelle Termine an.;The school homepage displays current dates.
Wir identifizieren Satzglieder in komplexen Sätzen.;We identify sentence parts in complex sentences.
Der Schulelternbeirat vertritt die Eltern gegenüber Leitung.;The school parent council represents parents to administration.
Ich heiße Maria und bin dreißig Jahre alt.;My name is Maria and I am thirty years old.
Woher kommst du und wo wohnst du jetzt.;Where do you come from and where do you live now.
Meine Familie ist klein, nur drei Personen.;My family is small, only three people.
Guten Morgen, wie geht es dir heute.;Good morning, how are you today.
Ich spreche Deutsch, Englisch und etwas Spanisch.;I speak German, English and a little Spanish.
Das ist mein Bruder und das meine Schwester.;This is my brother and this is my sister.
Auf Wiedersehen, bis morgen in der Schule.;Goodbye, see you tomorrow at school.
Meine Telefonnummer ist null drei null vier fünf.;My telephone number is zero three zero four five.
Guten Abend, schön dich zu sehen hier.;Good evening, nice to see you here.
Ich komme aus Italien aber wohne in Deutschland.;I come from Italy but live in Germany.
Das ist meine Adresse und meine E-Mail auch.;This is my address and my email too.
Danke sehr, das ist wirklich nett von dir.;Thank you very much, that is really nice of you.
Meine Mutter heißt Anna und ist Lehrerin.;My mother is called Anna and is a teacher.
Wie heißt du und was machst du beruflich.;What is your name and what do you do professionally.
Ich bin ledig und habe keine Kinder.;I am single and have no children.
Entschuldigung, können Sie das bitte wiederholen.;Excuse me, can you please repeat that.
Mein Vater arbeitet als Ingenieur in München.;My father works as an engineer in Munich.
Gute Nacht, schlaf gut und träum schön.;Good night, sleep well and sweet dreams.
Ich lerne Deutsch seit drei Monaten hier.;I have been learning German for three months here.
Das verstehe ich nicht, kannst du helfen.;I don't understand that, can you help.
Meine Schwester studiert Medizin an der Universität.;My sister studies medicine at the university.
Wie geht es Ihnen heute, Herr Müller.;How are you today, Mr. Müller.
Ich bin verheiratet und habe zwei Kinder.;I am married and have two children.
Bitte sprechen Sie langsam, ich bin Anfänger.;Please speak slowly, I am a beginner.
Mein Opa ist Rentner und wohnt alleine.;My grandpa is retired and lives alone.
Vielen Dank für Ihre Hilfe und Geduld.;Thank you very much for your help and patience.
Ich habe einen Sohn und eine Tochter.;I have one son and one daughter.
Wie schreibt man das Wort auf Deutsch.;How do you write that word in German.
Meine Oma backt die besten Kuchen immer.;My grandma always bakes the best cakes.
Es tut mir leid, ich verstehe nicht.;I am sorry, I do not understand.
Ich bin Studentin und arbeite auch Teilzeit.;I am a student and also work part-time.
Was bedeutet dieses Wort hier genau.;What does this word mean here exactly.
Mein Mann ist Arzt im Krankenhaus.;My husband is a doctor in the hospital.
Können Sie mir bitte helfen mit Deutsch.;Can you please help me with German.
Ich habe zwei Brüder aber keine Schwestern.;I have two brothers but no sisters.
Wie alt bist du und wo arbeitest du.;How old are you and where do you work.
Meine Tochter ist fünf und geht in Kindergarten.;My daughter is five and goes to kindergarten.
Ich verstehe nur ein bisschen Deutsch noch.;I only understand a little German yet.
Wir sind eine große Familie mit sechs Personen.;We are a big family with six people.
Was ist dein Beruf und wo bist du geboren.;What is your profession and where were you born.
Mein Sohn spielt gerne Fußball im Park.;My son likes to play football in the park.
Bis bald, wir sehen uns nächste Woche.;See you soon, we will see each other next week.
Ich wohne in einer kleinen Stadt in Bayern.;I live in a small town in Bavaria.
Wie buchstabiert man Ihren Namen bitte.;How do you spell your name please.
Meine Eltern leben noch in meiner Heimat.;My parents still live in my homeland.
Ich habe einen Hund und zwei Katzen.;I have one dog and two cats.
Das Wetter ist heute warm und sonnig.;The weather is warm and sunny today.
Welche Sprachen sprichst du denn noch.;Which languages do you speak then.
Mein Hobby ist Lesen und Musik hören.;My hobby is reading and listening to music.
Es regnet stark, nimm einen Regenschirm mit.;It is raining heavily, take an umbrella with you.
Ich trinke morgens immer Kaffee mit Zucker.;I always drink coffee with sugar in the morning.
Ist es heute kalt oder warm draußen.;Is it cold or warm outside today.
Zum Frühstück esse ich Brot mit Marmelade.;For breakfast I eat bread with jam.
Die Sonne scheint hell, es ist schön.;The sun shines brightly, it is nice.
Ich mag Pizza, Pasta und italienisches Essen.;I like pizza, pasta and Italian food.
Wie ist das Wetter morgen in Berlin.;How is the weather tomorrow in Berlin.
Mein Lieblingsessen ist Schnitzel mit Pommes.;My favorite food is schnitzel with fries.
Es schneit viel, die Straßen sind weiß.;It snows a lot, the streets are white.
Ich esse kein Fleisch, ich bin Vegetarier.;I don't eat meat, I am a vegetarian.
Der Himmel ist grau und es ist bewölkt.;The sky is gray and it is cloudy.
Zum Mittagessen koche ich Suppe mit Gemüse.;For lunch I cook soup with vegetables.
Morgen wird es sonnig und sehr warm.;Tomorrow it will be sunny and very warm.
Ich trinke gerne Tee mit Zitrone abends.;I like to drink tea with lemon in the evening.
Es ist neblig und man sieht schlecht.;It is foggy and you can see poorly.
Wir essen oft zusammen im Restaurant.;We often eat together in the restaurant.
Heute ist es windig aber nicht kalt.;Today it is windy but not cold.
Ich bestelle eine Pizza mit extra Käse.;I order a pizza with extra cheese.
Im Herbst regnet es hier sehr oft.;In autumn it rains here very often.
Magst du lieber Kaffee oder Tee.;Do you prefer coffee or tea.
Im Winter schneit es und ist eisig.;In winter it snows and is icy.
Ich möchte bitte ein Wasser ohne Gas.;I would like a water without gas please.
Im Frühling blühen die Blumen schön.;In spring the flowers bloom beautifully.
Zum Abendessen gibt es Salat und Brot.;For dinner there is salad and bread.
Im Sommer ist es heiß und trocken.;In summer it is hot and dry.
Ich esse gerne Obst, besonders Äpfel.;I like to eat fruit, especially apples.
Welche Jahreszeit magst du am liebsten.;Which season do you like the most.
Gemüse ist gesund, ich esse viel davon.;Vegetables are healthy, I eat a lot of them.
Das Thermometer zeigt zwanzig Grad an.;The thermometer shows twenty degrees.
Ich koche heute Reis mit Hähnchen.;I am cooking rice with chicken today.
Die Temperatur sinkt am Abend schnell.;The temperature drops quickly in the evening.
Trinkst du Milch oder Saft zum Frühstück.;Do you drink milk or juice for breakfast.
Es gibt ein Gewitter mit Blitz heute.;There is a thunderstorm with lightning today.
Ich backe einen Kuchen für die Party.;I am baking a cake for the party.
Der Wind ist stark, halte den Schirm fest.;The wind is strong, hold the umbrella tight.
Wir kaufen Brot, Butter und Eier ein.;We buy bread, butter and eggs.
Draußen friert es, es sind minus fünf Grad.;Outside it is freezing, it is minus five degrees.
Ich probiere gerne neue Gerichte aus.;I like to try new dishes.
Die Luft ist frisch nach dem Regen.;The air is fresh after the rain.
Welches Essen magst du überhaupt nicht.;Which food do you not like at all.
Es ist schwül und drückend heute hier.;It is humid and oppressive here today.
Ich esse dreimal am Tag regelmäßig.;I eat three times a day regularly.
Gestern war es sonnig, heute regnet es.;Yesterday it was sunny, today it is raining.
Wir grillen Würstchen im Garten draußen.;We grill sausages outside in the garden.
Übermorgen soll es schön werden wieder.;The day after tomorrow it should be nice again.
Ich decke den Tisch für das Essen.;I set the table for the meal.
Heute Vormittag war es noch sehr kalt.;This morning it was still very cold.
Nach dem Essen trinke ich einen Espresso.;After the meal I drink an espresso.
Am Nachmittag wird es wärmer draußen.;In the afternoon it gets warmer outside.
Ich wasche das Obst vor dem Essen.;I wash the fruit before eating.
Die Vorhersage sagt Regen für morgen.;The forecast says rain for tomorrow.
Schmeckt das Essen gut oder zu salzig.;Does the food taste good or too salty.
Das Klima hier ist mild im Winter.;The climate here is mild in winter.
Ich würze das Fleisch mit Salz.;I season the meat with salt.
Wir haben vier Jahreszeiten im Jahr.;We have four seasons in the year.
Die Rechnung bitte, ich möchte bezahlen.;The bill please, I would like to pay.
Der Frühling beginnt im März offiziell.;Spring begins officially in March.
Ich bin satt, das war sehr lecker.;I am full, that was very delicious.
Der Herbst endet im November hier.;Autumn ends here in November.
Hast du Hunger oder schon gegessen.;Are you hungry or have you already eaten.
Der Sommer dauert drei Monate lang.;Summer lasts three months long.
Ich habe Durst, gibt es etwas trinken.;I am thirsty, is there something to drink.
Im Januar ist der Winter am kältesten.;In January winter is the coldest.
Guten Appetit, lass es dir schmecken.;Enjoy your meal, let it taste good.
Der Dezember ist der letzte Monat.;December is the last month.
Ich räume den Tisch nach Essen ab.;I clear the table after the meal.
Im Juli haben wir die längsten Tage.;In July we have the longest days.
Das Restaurant ist heute leider geschlossen.;The restaurant is unfortunately closed today.
Im Oktober fallen die Blätter von Bäumen.;In October the leaves fall from trees.
Ich reserviere einen Tisch für vier Personen.;I reserve a table for four people.
Der April bringt oft Aprilwetter mit.;April often brings April weather with it.
Die Speisekarte bitte, wir möchten bestellen.;The menu please, we would like to order.
Im Mai blüht alles in der Natur.;In May everything blooms in nature.
Ich bin allergisch gegen Nüsse leider.;I am allergic to nuts unfortunately.
Der Juni ist warm und angenehm.;June is warm and pleasant.
Welche Beilage möchten Sie zum Hauptgericht.;Which side dish would you like with the main course.
Im September beginnt der Herbst langsam.;In September autumn begins slowly.
Ich nehme das Tagesgericht, bitte schön.;I will take the daily special, please.
Der August ist der heißeste Monat.;August is the hottest month.
Ist das Gericht scharf oder mild.;Is the dish spicy or mild.
Im Februar gibt es oft noch Schnee.;In February there is often still snow.
Kann ich bitte die Rechnung haben.;Can I have the bill please.
Im November wird es dunkel früher.;In November it gets dark earlier.
Ich möchte gerne noch ein Dessert.;I would like another dessert please.
Der März ist wechselhaft beim Wetter.;March is changeable with the weather.
Zahlen Sie bar oder mit Karte.;Do you pay cash or by card.
Jeder Monat hat dreißig Tage ungefähr.;Every month has about thirty days.
Ich lade dich zum Essen ein heute.;I invite you to dinner today.
Das Jahr hat zwölf Monate insgesamt.;The year has twelve months in total.
Trinkgeld ist in Deutschland üblich hier.;Tipping is customary here in Germany.
Die Woche hat sieben Tage immer.;The week always has seven days.
Ich bin mit dem Essen zufrieden.;I am satisfied with the meal.
Montag ist der erste Tag der Woche.;Monday is the first day of the week.
Das war sehr lecker, vielen Dank.;That was very delicious, thank you very much.
Am Dienstag habe ich immer viel Arbeit.;On Tuesday I always have a lot of work.
Können wir draußen sitzen im Garten.;Can we sit outside in the garden.
Mittwoch ist die Mitte der Woche.;Wednesday is the middle of the week.
Gibt es hier auch vegetarische Gerichte.;Are there also vegetarian dishes here.
Am Donnerstag gehe ich einkaufen immer.;On Thursday I always go shopping.
Ich hätte gerne die Vorspeise bitte.;I would like the appetizer please.
Freitag ist mein Lieblingstag der Woche.;Friday is my favorite day of the week.
Was empfehlen Sie als Hauptgericht heute.;What do you recommend as a main course today.
Am Samstag schlafe ich lange aus.;On Saturday I sleep in late.
Ich nehme ein Mineralwasser zum Essen.;I will take a mineral water with the meal.
Sonntag ist ein Ruhetag für mich.;Sunday is a rest day for me.
Haben Sie auch Kinderportionen im Angebot.;Do you also have children's portions available.
Das Wochenende beginnt am Freitag Abend.;The weekend begins on Friday evening.
Ich bin Vegetarier, was können Sie empfehlen.;I am a vegetarian, what can you recommend.
Welcher Tag ist heute, Montag oder Dienstag.;Which day is today, Monday or Tuesday.
Gibt es glutenfreie Optionen auf der Karte.;Are there gluten-free options on the menu.
Gestern war Sonntag, heute ist Montag.;Yesterday was Sunday, today is Monday.
Ich habe eine Laktoseintoleranz leider.;I have a lactose intolerance unfortunately.
Morgen ist Mittwoch, übermorgen ist Donnerstag.;Tomorrow is Wednesday, the day after tomorrow is Thursday.
Kann ich das Dressing separat bekommen bitte.;Can I get the dressing separately please.
Vorgestern war Samstag, schon zwei Tage her.;The day before yesterday was Saturday, already two days ago.
Ich möchte das Fleisch gut durchgebraten.;I would like the meat well done.
Am Wochenende haben die Geschäfte geschlossen.;On the weekend the shops are closed.
Welche Zutaten sind in diesem Gericht drin.;Which ingredients are in this dish.
Unter der Woche arbeite ich von acht bis fünf.;During the week I work from eight to five.
Ich bin auf Diät und esse wenig Kohlenhydrate.;I am on a diet and eat few carbohydrates.
Jeden Tag stehe ich um sieben auf.;Every day I get up at seven.
Können Sie das Salz bitte weglassen.;Can you please leave out the salt.
Manchmal arbeite ich auch am Wochenende.;Sometimes I also work on the weekend.
Ich esse kein Schweinefleisch aus religiösen Gründen.;I don't eat pork for religious reasons.
Wochentags bin ich immer sehr beschäftigt.;On weekdays I am always very busy.
Ist das Gericht vegan oder vegetarisch.;Is the dish vegan or vegetarian.
Ich freue mich immer auf das Wochenende.;I always look forward to the weekend.
Ich hätte gerne weniger Öl im Essen.;I would like less oil in the food.
Von Montag bis Freitag arbeite ich.;From Monday to Friday I work.
Können Sie das ohne Zwiebeln zubereiten.;Can you prepare that without onions.
Samstag und Sonntag sind meine freien Tage.;Saturday and Sunday are my days off.
Ich vertrage keine scharfen Gewürze gut.;I don't tolerate spicy seasonings well.
Welchen Tag haben wir heute eigentlich.;Which day do we actually have today.
Gibt es auch kleine Portionen für Kinder.;Are there also small portions for children.
In einer Woche sind sieben Tage.;In one week there are seven days.
Ich esse lieber Fisch als Fleisch.;I prefer to eat fish rather than meat.
Der erste Tag im neuen Job war gut.;The first day in the new job was good.
Kann ich statt Pommes einen Salat bekommen.;Can I get a salad instead of fries.
Heute ist ein besonderer Tag für mich.;Today is a special day for me.
Ich möchte das Dressing auf der Seite.;I would like the dressing on the side.
An welchem Tag hast du Zeit.;On which day do you have time.
Haben Sie auch zuckerfreie Getränke hier.;Do you also have sugar-free drinks here.
Ich habe jeden Tag Deutschunterricht hier.;I have German lessons here every day.
Ich bin Diabetiker und esse wenig Zucker.;I am diabetic and eat little sugar.
Nächste Woche fahre ich in den Urlaub.;Next week I am going on vacation.
Gibt es auch Bio-Produkte in der Küche.;Are there also organic products in the kitchen.
Diese Woche habe ich viel zu tun.;This week I have a lot to do.
Können Sie mir sagen, was darin ist.;Can you tell me what is in it.
Letzte Woche war ich krank zu Hause.;Last week I was sick at home.
Ich esse keine rohen Eier oder Fisch.;I don't eat raw eggs or fish.
In zwei Wochen beginnt mein Kurs.;In two weeks my course begins.
Ist das Fleisch aus der Region hier.;Is the meat from the region here.
Vor einer Woche bin ich angekommen hier.;A week ago I arrived here.
Ich möchte bitte keine Mayonnaise darauf.;I would like no mayonnaise on it please.
Jede Woche lerne ich neue Wörter.;Every week I learn new words.
Gibt es auch laktosefreie Milch für Kaffee.;Is there also lactose-free milk for coffee.
Am Wochenende besuche ich meine Familie.;On the weekend I visit my family.
Können Sie das Gemüse nur dämpfen bitte.;Can you just steam the vegetables please.
Nächsten Montag habe ich einen Termin.;Next Monday I have an appointment.
Ich vertrage keine Erdnüsse, bin allergisch.;I don't tolerate peanuts, I am allergic.
Letzten Freitag war ich im Kino.;Last Friday I was at the cinema.
Ist das Öl zum Braten Olivenöl.;Is the oil for frying olive oil.
Diesen Samstag mache ich eine Party.;This Saturday I am having a party.
Ich esse kein Fast Food mehr.;I don't eat fast food anymore.
Vorigen Donnerstag hatte ich frei.;Last Thursday I had off.
Haben Sie auch frisch gepressten Orangensaft.;Do you also have freshly squeezed orange juice.
Kommenden Sonntag gehen wir wandern.;Next Sunday we are going hiking.
Ich bevorzuge gedünstetes statt gebratenes Essen.;I prefer steamed instead of fried food.
Ich gehe oft ins Kino am Wochenende.;I often go to the cinema on the weekend.
Gibt es auch Vollkornbrot statt Weißbrot.;Is there also whole grain bread instead of white bread.
Das Theater zeigt ein neues Stück heute.;The theater shows a new play today.
Können Sie das ohne Butter kochen bitte.;Can you cook that without butter please.
Ich besuche gerne Museen in meiner Freizeit.;I like to visit museums in my free time.
Ich möchte gerne mageres Fleisch haben.;I would like to have lean meat.
Wir gehen oft spazieren im Park.;We often go for walks in the park.
Ist das Gericht kalorienarm oder fettarm.;Is the dish low in calories or low in fat.
Ich treffe meine Freunde im Café.;I meet my friends at the café.
Haben Sie auch salzarme Gerichte im Angebot.;Do you also have low-salt dishes available.
Am Abend lese ich gerne Bücher.;In the evening I like to read books.
Ich esse keine frittierten Sachen mehr.;I don't eat fried things anymore.
Ich höre Musik beim Joggen immer.;I always listen to music while jogging.
Gibt es auch Vollkornpasta statt normale.;Is there also whole grain pasta instead of regular.
Wir machen oft Ausflüge am Wochenende.;We often make trips on the weekend.
Können Sie mir die Nährwerte sagen bitte.;Can you tell me the nutritional values please.
Ich schwimme zweimal pro Woche im Schwimmbad.;I swim twice a week at the swimming pool.
Ich esse lieber gegrilltes als paniertes Fleisch.;I prefer grilled rather than breaded meat.
Tanzen ist mein liebstes Hobby sehr.;Dancing is my favorite hobby very much.
Haben Sie auch zuckerfreie Desserts da.;Do you also have sugar-free desserts there.
Ich spiele Fußball jeden Samstag Vormittag.;I play football every Saturday morning.
Ist in der Soße Sahne oder Milch.;Is there cream or milk in the sauce.
Radfahren macht mir viel Spaß immer.;Cycling always gives me a lot of fun.
Können Sie das ohne Käse machen bitte.;Can you make that without cheese please.
Ich male und zeichne in meiner Freizeit.;I paint and draw in my free time.
Ich hätte gerne Essig-Öl-Dressing statt Sahne.;I would like vinegar-oil dressing instead of cream.
Fotografieren ist ein interessantes Hobby für mich.;Photography is an interesting hobby for me.
Gibt es auch Süßstoff statt Zucker hier.;Is there also sweetener instead of sugar here.
Ich koche gerne neue Rezepte aus.;I like to cook new recipes.
Können Sie das Brot bitte nicht toasten.;Can you please not toast the bread.
Gartenarbeit entspannt mich am Wochenende sehr.;Gardening relaxes me a lot on the weekend.
Ich nehme lieber Senf statt Ketchup dazu.;I prefer to take mustard instead of ketchup with it.
Ich sammle Briefmarken seit meiner Kindheit.;I have been collecting stamps since my childhood.
Haben Sie auch Stevia zum Süßen.;Do you also have stevia for sweetening.
Wandern in den Bergen ist schön.;Hiking in the mountains is beautiful.
Ich möchte bitte kein Glutamat im Essen.;I would like no glutamate in the food please.
Ich stricke und häkele gerne Pullover.;I like to knit and crochet sweaters.
Gibt es Kokosmilch statt normaler Milch hier.;Is there coconut milk instead of regular milk here.
Schach spielen trainiert das Gehirn gut.;Playing chess trains the brain well.
Können Sie mir sagen welches Öl Sie verwenden.;Can you tell me which oil you use.
Ich spiele Gitarre und singe gerne.;I play guitar and like to sing.
Ich esse lieber gedämpften statt gebratenen Reis.;I prefer steamed rather than fried rice.
Reisen und neue Länder entdecken ist toll.;Traveling and discovering new countries is great.
Haben Sie auch Mandelmilch für den Kaffee.;Do you also have almond milk for the coffee.
Ich gehe gerne auf Konzerte und Festivals.;I like to go to concerts and festivals.
Können Sie das Fleisch bitte nicht würzen.;Can you please not season the meat.
Yoga praktiziere ich jeden Morgen früh.;I practice yoga every morning early.
Ich hätte gerne ungezuckerten Tee bitte.;I would like unsweetened tea please.
Ich trainiere im Fitnessstudio regelmäßig.;I train at the gym regularly.
Gibt es auch Mineralwasser ohne Kohlensäure.;Is there also mineral water without carbonation.
Meditation hilft mir beim Entspannen abends.;Meditation helps me relax in the evening.
Können Sie das Gemüse roh servieren.;Can you serve the vegetables raw.
Ich lerne neue Sprachen in Kursen.;I learn new languages in courses.
Ich esse lieber Vollkornprodukte statt Weißmehl.;I prefer to eat whole grain products instead of white flour.
Filme schauen ist meine Lieblingsbeschäftigung.;Watching films is my favorite activity.
Haben Sie auch ungesalzene Nüsse als Snack.;Do you also have unsalted nuts as a snack.
Ich schreibe gerne Geschichten und Gedichte.;I like to write stories and poems.
Können Sie das Essen ohne Geschmacksverstärker machen.;Can you make the food without flavor enhancers.
