Ich bin.; I am.
Als ich das erste Mal geflogen bin, hatte ich große Angst vor Absturz.;When I flew for the first time, I was very afraid of crashing.
Sie wird bald heiraten und dann mit ihrem Mann zusammenziehen endlich.;She will get married soon and then move in with her husband finally.
Bevor ich eine wichtige Entscheidung treffe, spreche ich mit meiner Familie.;Before I make an important decision, I talk to my family.
Während ich im Ausland studierte, habe ich meine Heimat sehr vermisst.;While I was studying abroad, I missed my homeland very much.
Ich hatte vor, heute früh aufzustehen, aber ich habe den Wecker überhört.;I had planned to get up early today, but I overslept the alarm clock.
Wenn du möchtest, können wir morgen zusammen einkaufen gehen in der Stadt.;If you want, we can go shopping together in the city tomorrow.
Nachdem ich mein Studium abgeschlossen hatte, bin ich ins Ausland gegangen.;After I had completed my studies, I went abroad.
Sie konnte die Aufgabe nicht lösen, obwohl sie lange darüber nachgedacht hatte.;She could not solve the task although she had thought about it for a long time.
Ich habe vor einem Monat mit einem neuen Projekt angefangen bei der Arbeit.;I started a new project at work a month ago.
Als ich meinen jetzigen Job angefangen habe, war ich sehr nervös und aufgeregt.;When I started my current job, I was very nervous and excited.
Er wird nächste Woche in den Urlaub fahren und zwei Wochen wegbleiben.;He will go on vacation next week and be away for two weeks.
Bevor ich eine Antwort gebe, möchte ich mir die Frage genau durchlesen.;Before I give an answer, I want to read the question carefully.
Während meines Praktikums habe ich viele praktische Erfahrungen gesammelt und gelernt.;During my internship I gained and learned many practical experiences.
Ich wollte gestern noch für die Prüfung lernen, aber ich war zu müde.;I wanted to study for the exam yesterday, but I was too tired.
Nachdem ich meine Freunde lange nicht gesehen hatte, haben wir uns getroffen.;After I had not seen my friends for a long time, we met.
Sie sollte eigentlich weniger Süßigkeiten essen, aber sie liebt Schokolade zu sehr.;She is actually supposed to eat fewer sweets, but she loves chocolate too much.
Ich bin letzten Monat nach Hamburg gefahren und habe dort meine Tante besucht.;I went to Hamburg last month and visited my aunt there.
Als ich mein erstes Auto gekauft habe, war ich sehr stolz darauf.;When I bought my first car, I was very proud of it.
Wenn ich die Zeit zurückdrehen könnte, würde ich einiges anders machen wollen.;If I could turn back time, I would want to do some things differently.
Wir werden im Sommer wahrscheinlich an die Ostsee fahren und campen gehen.;We will probably go to the Baltic Sea in summer and go camping.
Bevor ich zur Party gehe, muss ich noch mein Outfit auswählen und umziehen.;Before I go to the party, I still have to choose my outfit and change.
Während ich auf das Taxi wartete, fing es plötzlich an zu regnen stark.;While I was waiting for the taxi, it suddenly started to rain heavily.
Ich hatte nicht erwartet, dass die Reparatur so teuer werden würde insgesamt.;I had not expected that the repair would be so expensive overall.
Nachdem ich meine Arbeit beendet hatte, ging ich noch schnell einkaufen.;After I had finished my work, I quickly went shopping.
Er musste gestern früher nach Hause gehen, weil sein Kind krank war.;He had to go home earlier yesterday because his child was sick.
Ich habe gestern einen interessanten Dokumentarfilm über Tiere gesehen im Fernsehen.;I saw an interesting documentary about animals on television yesterday.
Als ich meinen Führerschein gemacht habe, war ich achtzehn Jahre alt genau.;When I got my driver's license, I was exactly eighteen years old.
Sie wird nächstes Jahr wahrscheinlich nach Österreich ziehen für die Arbeit.;She will probably move to Austria next year for work.
Bevor ich mich bewerbe, muss ich noch meinen Lebenslauf aktualisieren und anpassen.;Before I apply, I still have to update and adapt my resume.
Während meiner Schulzeit hatte ich viele gute und auch schlechte Lehrer erlebt.;During my school days I had experienced many good and also bad teachers.
Ich wollte gestern noch meine Wohnung putzen, aber ich hatte Besuch bekommen.;I wanted to clean my apartment yesterday, but I had gotten visitors.
Wenn ich in der Lotterie gewinnen würde, würde ich meiner Familie helfen finanziell.;If I won the lottery, I would help my family financially.
Nachdem ich den Kaffee getrunken hatte, fühlte ich mich wacher und energiegeladener.;After I had drunk the coffee, I felt more awake and energized.
Sie konnte gestern nicht mitfahren, weil sie noch arbeiten musste am Abend.;She could not come along yesterday because she still had to work in the evening.
Ich bin vor einer Woche krank geworden und liege seitdem im Bett.;I became sick a week ago and have been in bed since then.
Als ich meine Frau kennengelernt habe, hat sich mein ganzes Leben verändert.;When I met my wife, my whole life changed.
Er wird morgen wahrscheinlich nicht kommen können, weil er einen Termin hat wichtig.;He will probably not be able to come tomorrow because he has an important appointment.
Bevor ich ins Ausland ziehe, muss ich noch viele Dinge regeln und organisieren.;Before I move abroad, I still have to settle and organize many things.
Während ich in der Bibliothek war, habe ich viele nützliche Bücher gefunden interessant.;While I was in the library, I found many useful interesting books.
Ich hatte vor, heute Abend ins Theater zu gehen, aber die Karten waren ausverkauft.;I had planned to go to the theater this evening, but the tickets were sold out.
Nachdem wir das Konzert besucht hatten, gingen wir noch in eine Bar zusammen.;After we had attended the concert, we went to a bar together.
Sie sollte eigentlich mehr Wasser trinken, aber sie vergisst es immer wieder.;She is actually supposed to drink more water, but she keeps forgetting it.
Ich habe gestern meine Nachbarin getroffen und wir haben lange geredet miteinander.;I met my neighbor yesterday and we talked to each other for a long time.
Als ich das erste Mal Ski gefahren bin, bin ich sehr oft hingefallen.;When I skied for the first time, I fell down very often.
Wenn ich besser Deutsch sprechen könnte, würde ich mich selbstbewusster fühlen immer.;If I could speak German better, I would always feel more confident.
Wir werden nächstes Wochenende wahrscheinlich Freunde einladen und eine Party machen.;We will probably invite friends next weekend and have a party.
Bevor ich einen Kredit aufnehme, muss ich meine finanzielle Situation prüfen genau.;Before I take out a loan, I have to check my financial situation carefully.
Während ich im Krankenhaus lag, haben mich viele Menschen besucht und unterstützt.;While I was in the hospital, many people visited and supported me.
Ich wollte gestern noch meine Eltern anrufen, aber es war schon zu spät.;I wanted to call my parents yesterday, but it was already too late.
Nachdem ich die gute Nachricht erhalten hatte, habe ich sofort meine Familie informiert.;After I had received the good news, I immediately informed my family.
Er musste gestern seine Pläne verschieben, weil das Wetter zu schlecht war draußen.;He had to postpone his plans yesterday because the weather was too bad outside.
Ich bin gestern sehr früh aufgestanden, weil ich einen wichtigen Termin hatte morgens.;I got up very early yesterday because I had an important appointment in the morning.
Als ich zum ersten Mal alleine gewohnt habe, musste ich alles selbst lernen.;When I lived alone for the first time, I had to learn everything myself.
Sie wird bald Mutter werden und freut sich sehr auf das Baby schon.;She will soon become a mother and is already very much looking forward to the baby.
Bevor ich eine große Anschaffung mache, überlege ich mir das immer sehr gut.;Before I make a big purchase, I always think about it very carefully.
Während meiner letzten Reise habe ich viele schöne Fotos gemacht und Erinnerungen gesammelt.;During my last trip I took many beautiful photos and collected memories.
Ich hatte nicht gedacht, dass ich die Stelle bekommen würde, aber ich hatte Glück.;I had not thought that I would get the job, but I was lucky.
Wenn du nächste Woche Zeit hast, können wir zusammen ins Museum gehen vielleicht.;If you have time next week, we can maybe go to the museum together.
Nachdem ich meinen ersten Arbeitstag hinter mir hatte, war ich sehr erleichtert und froh.;After I had my first day of work behind me, I was very relieved and happy.
Sie konnte gestern nicht einschlafen, weil sie zu viel über ihre Probleme nachgedacht hatte.;She could not fall asleep yesterday because she had thought too much about her problems.
Ich habe vor zwei Tagen mein altes Handy verkauft und ein neues gekauft.;I sold my old mobile phone two days ago and bought a new one.
Als ich in der Grundschule war, hatte ich viele Freunde und wir spielten oft.;When I was in elementary school, I had many friends and we often played.
Er wird wahrscheinlich bald umziehen müssen, weil seine Wohnung zu klein geworden ist.;He will probably have to move soon because his apartment has become too small.
Bevor ich eine Reise buche, vergleiche ich immer die Preise bei verschiedenen Anbietern.;Before I book a trip, I always compare prices with different providers.
Während ich am Computer arbeitete, ist plötzlich der Strom ausgefallen im ganzen Haus.;While I was working on the computer, the power suddenly went out in the whole house.
Ich wollte gestern noch Sport machen, aber ich hatte keine passende Kleidung dabei.;I wanted to do sports yesterday, but I had no suitable clothes with me.
Nachdem ich den Artikel gelesen hatte, änderte ich meine Meinung zu diesem Thema komplett.;After I had read the article, I completely changed my opinion on this topic.
Sie sollte eigentlich früher schlafen gehen, aber sie schaut immer zu lange Fernsehen abends.;She is actually supposed to go to sleep earlier, but she always watches television too long in the evening.
Ich bin gestern im Stau gestanden und habe zwei Stunden gebraucht für Heimweg.;I was stuck in traffic yesterday and needed two hours for the way home.
Als ich mein Studium begonnen habe, war ich voller Hoffnung und Motivation.;When I started my studies, I was full of hope and motivation.
Wenn ich mehr Selbstvertrauen hätte, würde ich mich für die Stelle bewerben sofort.;If I had more self-confidence, I would apply for the job immediately.
Wir werden nächstes Jahr wahrscheinlich ein Haus kaufen und endlich sesshaft werden.;We will probably buy a house next year and finally settle down.
Bevor ich eine Entscheidung treffe, wiege ich immer alle Vor- und Nachteile ab.;Before I make a decision, I always weigh all the advantages and disadvantages.
Während meiner Ausbildung habe ich viele wertvolle Kontakte geknüpft für später.;During my training I made many valuable contacts for later.
Ich hatte vor, heute meine Wohnung zu streichen, aber ich hatte keine Farbe gekauft.;I had planned to paint my apartment today, but I had not bought any paint.
Nachdem ich pensioniert wurde, habe ich endlich Zeit für meine Hobbys und Interessen.;After I was retired, I finally have time for my hobbies and interests.
Er musste gestern seine Pläne komplett über den Haufen werfen wegen einer Absage.;He had to throw his plans completely overboard yesterday because of a cancellation.
Ich habe letzte Woche einen alten Schulfreund wiedergetroffen und wir haben uns gut unterhalten.;I met an old school friend again last week and we had a good conversation.
Als ich das erste Mal verliebt war, konnte ich an nichts anderes denken.;When I was in love for the first time, I could think of nothing else.
Sie wird nächsten Monat nach Asien reisen und dort drei Monate bleiben wollen.;She will travel to Asia next month and want to stay there for three months.
Bevor ich mich auf eine Stelle bewerbe, informiere ich mich über das Unternehmen.;Before I apply for a job, I inform myself about the company.
Während ich im Zug saß, habe ich ein sehr interessantes Buch gelesen bis Ende.;While I was sitting on the train, I read a very interesting book to the end.
Ich wollte gestern noch mein Fahrrad reparieren, aber ich hatte kein Werkzeug da.;I wanted to repair my bicycle yesterday, but I had no tools there.
Wenn ich einen Wunsch frei hätte, würde ich mir Gesundheit für alle wünschen Menschen.;If I had one wish, I would wish for health for all people.
Nachdem ich die schlechte Nachricht gehört hatte, brauchte ich Zeit zum Nachdenken alleine.;After I had heard the bad news, I needed time to think alone.
Sie konnte gestern nicht zur Arbeit kommen, weil ihr Kind hohes Fieber hatte plötzlich.;She could not come to work yesterday because her child suddenly had a high fever.
Ich bin vor einem halben Jahr hierher gezogen und habe mich gut eingelebt inzwischen.;I moved here half a year ago and have settled in well in the meantime.
Als ich meine Abschlussprüfung bestanden hatte, war ich überglücklich und sehr erleichtert.;When I had passed my final exam, I was overjoyed and very relieved.
Er wird wahrscheinlich sein Auto verkaufen müssen, weil er es nicht mehr braucht.;He will probably have to sell his car because he no longer needs it.
Bevor ich etwas Wichtiges tue, bitte ich immer um Rat von erfahrenen Menschen.;Before I do something important, I always ask for advice from experienced people.
Während ich auf den Arzt wartete, habe ich viele Zeitschriften gelesen im Wartezimmer.;While I was waiting for the doctor, I read many magazines in the waiting room.
Ich hatte nicht erwartet, dass so viele Menschen zu meinem Vortrag kommen würden heute.;I had not expected that so many people would come to my lecture today.
Nachdem ich alle Unterlagen eingereicht hatte, musste ich drei Wochen auf Antwort warten.;After I had submitted all documents, I had to wait three weeks for an answer.
Sie sollte eigentlich mehr auf ihre Gesundheit achten, aber sie ist sehr nachlässig damit.;She is actually supposed to pay more attention to her health, but she is very negligent with it.
Ich habe gestern einen langen Spaziergang gemacht und die frische Luft genossen sehr.;I took a long walk yesterday and enjoyed the fresh air very much.
Als ich mein erstes Gehalt bekommen habe, habe ich meine Eltern zum Essen eingeladen.;When I got my first salary, I invited my parents to dinner.
