Ich bin.;I am.
Es ist fraglich, ob die Ziele unter den gegebenen Rahmenbedingungen erreichbar sind.;It is questionable whether the goals are achievable under the given framework conditions.
Der Ökonom plädierte für eine stärkere Regulierung der Finanzmärkte.;The economist advocated for stronger regulation of financial markets.
Die Interpretation setzt umfassende Kenntnisse der kulturgeschichtlichen Zusammenhänge voraus.;The interpretation presupposes comprehensive knowledge of the cultural-historical contexts.
Es ist unbestritten, dass Bildung der Schlüssel zu gesellschaftlicher Teilhabe ist.;It is undisputed that education is the key to social participation.
Der Romancier entwirft ein vielschichtiges Porträt einer im Umbruch befindlichen Gesellschaft.;The novelist drafts a multifaceted portrait of a society in transition.
Die Studie kommt zu dem Schluss, dass multifaktorielle Ansätze erfolgversprechender sind.;The study comes to the conclusion that multifactorial approaches are more promising.
Es wäre angebracht, die Perspektiven marginalisierter Gruppen stärker zu berücksichtigen.;It would be appropriate to give greater consideration to the perspectives of marginalized groups.
Der Architekt entwarf ein Konzept, das ökologische und soziale Nachhaltigkeit integriert.;The architect designed a concept that integrates ecological and social sustainability.
Die Forschung legt nahe, dass neuroplastische Prozesse lebenslang fortdauern.;The research suggests that neuroplastic processes continue throughout life.
Es ist zu erwarten, dass die Diskrepanzen sich weiter verschärfen werden.;It is to be expected that the discrepancies will further intensify.
Der Komponist integrierte mikrotonale Elemente in seine atonalen Kompositionen.;The composer integrated microtonal elements into his atonal compositions.
Die Debatte offenbarte tiefgreifende Dissense hinsichtlich normativer Grundfragen.;The debate revealed profound dissent regarding normative fundamental questions.
Es ist unerlässlich, dass wissenschaftliche Integrität gewahrt bleibt.;It is essential that scientific integrity is maintained.
Der Philosoph entwickelte eine Theorie, die erkenntnistheoretische und ethische Dimensionen verbindet.;The philosopher developed a theory that connects epistemological and ethical dimensions.
Die Maßnahmen wurden implementiert, um strukturelle Benachteiligungen abzubauen.;The measures were implemented to dismantle structural disadvantages.
Es liegt nahe anzunehmen, dass technologische Disruption sich fortsetzt.;It is reasonable to assume that technological disruption continues.
Der Historiker analysierte die ideologischen Legitimationsstrategien totalitärer Regime.;The historian analyzed the ideological legitimation strategies of totalitarian regimes.
Die Künstlerin thematisiert in ihren Arbeiten die Konstruktion kollektiver Identitäten.;The artist addresses in her works the construction of collective identities.
Es bedarf einer kritischen Reflexion der normativen Grundlagen.;A critical reflection of the normative foundations is needed.
Der Soziologe untersuchte die Reproduktion sozialer Ungleichheit im Bildungssystem.;The sociologist investigated the reproduction of social inequality in the educational system.
Die Regierung sah sich gezwungen, ihre Position grundlegend zu überdenken.;The government found itself forced to fundamentally reconsider its position.
Es ist offenkundig, dass die Herausforderungen nur gemeinsam bewältigt werden können.;It is evident that the challenges can only be overcome together.
Der Ökonom entwickelte ein innovatives Konzept zur Messung gesellschaftlichen Wohlstands.;The economist developed an innovative concept for measuring societal prosperity.
Die Interpretation erfordert eine differenzierte Berücksichtigung kontextueller Faktoren.;The interpretation requires a differentiated consideration of contextual factors.
Es wäre illusorisch zu glauben, dass einfache Antworten existieren.;It would be illusory to believe that simple answers exist.
Der Schriftsteller schildert die psychologischen Abgründe menschlicher Existenz.;The writer depicts the psychological abysses of human existence.
Die Forschungsergebnisse haben paradigmatische Bedeutung für das gesamte Fachgebiet.;The research findings have paradigmatic significance for the entire discipline.
Es zeichnet sich ab, dass fundamentale Weichenstellungen erforderlich sind.;It is becoming apparent that fundamental course-settings are required.
Der Komponist experimentierte mit der Verschmelzung elektronischer und akustischer Klangwelten.;The composer experimented with the fusion of electronic and acoustic sound worlds.
Die Analyse verdeutlicht die Notwendigkeit interdisziplinärer Forschungskooperationen.;The analysis clarifies the necessity of interdisciplinary research collaborations.
Es ist anzunehmen, dass die Transformation alle gesellschaftlichen Bereiche erfassen wird.;It is to be assumed that the transformation will encompass all societal areas.
Der Architekt schuf einen Raum, der kontemplative Erfahrungen ermöglicht.;The architect created a space that enables contemplative experiences.
Die Studie belegt eindrucksvoll die Wirksamkeit präventiver Interventionen.;The study impressively demonstrates the effectiveness of preventive interventions.
Es ist unverkennbar, dass die Legitimität etablierter Institutionen schwindet.;It is unmistakable that the legitimacy of established institutions is waning.
Der Philosoph hinterfragte die metaphysischen Grundannahmen rationalistischer Philosophie.;The philosopher questioned the metaphysical basic assumptions of rationalist philosophy.
Die Maßnahmen zielen darauf ab, die Resilienz der Gesellschaft zu erhöhen.;The measures aim to increase the resilience of society.
Es wäre verfehlt, die kulturellen Dimensionen ökonomischer Prozesse zu negieren.;It would be misguided to negate the cultural dimensions of economic processes.
Der Sozialwissenschaftler analysierte die Auswirkungen neoliberaler Gouvernementalität.;The social scientist analyzed the effects of neoliberal governmentality.
Die Künstlergruppe intervenierte im öffentlichen Raum mit partizipativen Projekten.;The artist group intervened in public space with participatory projects.
Es ist zu befürchten, dass die Fragmentierung der Öffentlichkeit zunimmt.;It is to be feared that the fragmentation of the public sphere increases.
Der Historiker rekonstruierte die diskursiven Formationen einer vergangenen Epoche.;The historian reconstructed the discursive formations of a past era.
Die Verflechtung von Wissen und Macht wurde eingehend analysiert.;The interconnection of knowledge and power was analyzed in depth.
Es liegt auf der Hand, dass systemische Krisen systemische Antworten erfordern.;It is obvious that systemic crises require systemic responses.
Der Ökonom warnte vor den distributiven Effekten technologischen Wandels.;The economist warned of the distributive effects of technological change.
Die Dissertation leistet einen innovativen Beitrag zur theoretischen Fundierung.;The dissertation makes an innovative contribution to the theoretical foundation.
Es ist bezeichnend, dass marginalisierte Stimmen systematisch ausgeblendet werden.;It is significant that marginalized voices are systematically excluded.
Der Romancier dekonstruiert in seinem Werk tradierte narrative Strukturen.;The novelist deconstructs in his work traditional narrative structures.
Die Verhandlungen gestalteten sich schwierig, da unvereinbare Positionen aufeinandertrafen.;The negotiations proved difficult because incompatible positions clashed.
Es wäre angebracht gewesen, zivilgesellschaftliche Akteure einzubeziehen.;It would have been appropriate to involve civil society actors.
Der Komponist schuf ein Werk, das die Grenzen zwischen Geräusch und Musik auslotet.;The composer created a work that explores the boundaries between noise and music.
Die Forschung legt nahe, dass epigenetische Mechanismen transgenerational wirken.;The research suggests that epigenetic mechanisms act transgenerationally.
Es ist unbestritten, dass demokratische Teilhabe fundamentale Voraussetzung ist.;It is undisputed that democratic participation is a fundamental prerequisite.
Der Philosoph erörterte die ontologischen Implikationen quantenphysikalischer Erkenntnisse.;The philosopher discussed the ontological implications of quantum physical findings.
Die Maßnahmen wurden ergriffen, um die ökologische Transformation zu beschleunigen.;The measures were taken to accelerate the ecological transformation.
Es bleibt offen, inwieweit die Prognosen sich als zutreffend erweisen.;It remains open to what extent the forecasts prove to be accurate.
Der Architekt entwickelte ein Konzept, das partizipative Planungsprozesse integriert.;The architect developed a concept that integrates participatory planning processes.
Die Interpretation setzt eine dekonstruktive Lektüre des Textes voraus.;The interpretation presupposes a deconstructive reading of the text.
Es zeichnet sich eine Entwicklung ab, die bestehende Machtstrukturen destabilisiert.;A development is emerging that destabilizes existing power structures.
Der Soziologe untersuchte die Prekarisierung von Arbeitsverhältnissen in postindustriellen Gesellschaften.;The sociologist investigated the precarization of employment relationships in post-industrial societies.
Die Künstlerin hinterfragt hegemoniale Repräsentationsformen durch subversive ästhetische Strategien.;The artist questions hegemonic forms of representation through subversive aesthetic strategies.
Es ist fraglich, ob die normativen Ansprüche eingelöst werden können.;It is questionable whether the normative claims can be redeemed.
Der Ökonom plädierte für eine Abkehr von wachstumsorientierten Wirtschaftsmodellen.;The economist advocated for a departure from growth-oriented economic models.
Die Studie dokumentiert die strukturellen Barrieren gesellschaftlicher Teilhabe.;The study documents the structural barriers to social participation.
Es wäre wünschenswert, dass emanzipatorische Perspektiven stärker Berücksichtigung fänden.;It would be desirable that emancipatory perspectives receive stronger consideration.
Der Historiker analysierte die diskursiven Praktiken kolonialer Herrschaft.;The historian analyzed the discursive practices of colonial rule.
Die Forschungsergebnisse fordern die Revision etablierter theoretischer Paradigmen.;The research findings demand the revision of established theoretical paradigms.
Es ist anzunehmen, dass die Digitalisierung sämtliche Lebensbereiche durchdringt.;It is to be assumed that digitalization penetrates all areas of life.
Der Komponist integrierte aleatorische Verfahren in seine seriellen Kompositionen.;The composer integrated aleatory procedures into his serial compositions.
Die Debatte offenbarte fundamentale epistemologische Differenzen.;The debate revealed fundamental epistemological differences.
Es bedarf einer kritischen Auseinandersetzung mit den hegemonialen Diskursen.;A critical engagement with the hegemonic discourses is needed.
Der Philosoph entwickelte eine posthumanistische Theorie der Subjektivität.;The philosopher developed a posthumanist theory of subjectivity.
Die Maßnahmen zielen darauf ab, sozioökonomische Disparitäten abzubauen.;The measures aim to reduce socioeconomic disparities.
Es ist unerlässlich, dass intersektionale Perspektiven einbezogen werden.;It is essential that intersectional perspectives are included.
Der Romancier thematisiert die Auflösung traditioneller Identitätskategorien.;The novelist addresses the dissolution of traditional identity categories.
Die Analyse verdeutlicht die Notwendigkeit einer Neukonzeption gesellschaftlicher Solidarität.;The analysis clarifies the necessity of a reconceptualization of social solidarity.
Es liegt nahe, dass die Transformation disruptive Effekte zeitigen wird.;It is reasonable that the transformation will produce disruptive effects.
Der Architekt konzipierte einen Raum, der hierarchische Raumordnungen dekonstruiert.;The architect conceived a space that deconstructs hierarchical spatial orders.
Die Forschung legt nahe, dass komplexe Systeme nichtlineare Dynamiken aufweisen.;The research suggests that complex systems exhibit nonlinear dynamics.
Es ist zu erwarten, dass die Pluralisierung der Lebensentwürfe fortschreitet.;It is to be expected that the pluralization of life designs continues.
Der Sozialwissenschaftler untersuchte die Ökonomisierung sozialer Beziehungen.;The social scientist investigated the economization of social relationships.
Die Künstlergruppe praktiziert eine Ästhetik des Widerstands gegen Kommodifizierung.;The artist group practices an aesthetics of resistance against commodification.
Es ist offenkundig, dass die Krise strukturelle Ursachen hat.;It is evident that the crisis has structural causes.
Der Ökonom entwickelte ein alternatives Modell jenseits neoklassischer Axiome.;The economist developed an alternative model beyond neoclassical axioms.
Die Dissertation trägt zur Theoretisierung postkolonialer Machtverhältnisse bei.;The dissertation contributes to the theorization of postcolonial power relations.
Es wäre illusorisch anzunehmen, dass technokratische Lösungen genügen.;It would be illusory to assume that technocratic solutions suffice.
Der Schriftsteller experimentiert mit fragmentierten narrativen Strukturen.;The writer experiments with fragmented narrative structures.
Die Interpretation erfordert eine genealogische Analyse der Diskursformation.;The interpretation requires a genealogical analysis of the discourse formation.
Es zeichnet sich ab, dass die Hegemonie neoliberaler Rationalität bröckelt.;It is becoming apparent that the hegemony of neoliberal rationality is crumbling.
Der Komponist dekonstruiert in seinem Werk die Dichotomie von Harmonie und Dissonanz.;The composer deconstructs in his work the dichotomy of harmony and dissonance.
Die Forschungsergebnisse haben weitreichende Implikationen für die feministische Theoriebildung.;The research findings have far-reaching implications for feminist theory formation.
Es ist anzunehmen, dass die Subjektivierungsformen sich grundlegend wandeln.;It is to be assumed that the forms of subjectivation fundamentally change.
Der Philosoph hinterfragt die cartesianische Trennung von Geist und Körper.;The philosopher questions the Cartesian separation of mind and body.
Die Maßnahmen wurden konzipiert, um hegemoniale Strukturen zu transformieren.;The measures were conceived to transform hegemonic structures.
Es ist unverkennbar, dass die ökologische Krise systemischen Charakter trägt.;It is unmistakable that the ecological crisis has a systemic character.
Der Historiker rekonstruiert die genealogischen Linien moderner Gouvernementalität.;The historian reconstructs the genealogical lines of modern governmentality.
Die Künstlerin praktiziert eine Politik der Sichtbarmachung marginalisierter Existenzen.;The artist practices a politics of making visible marginalized existences.
Es bedarf einer radikalen Demokratisierung gesellschaftlicher Entscheidungsprozesse.;A radical democratization of societal decision-making processes is needed.
Der Soziologe analysiert die Prekarisierung als Herrschaftstechnik neoliberaler Governanz.;The sociologist analyzes precarization as a technique of domination of neoliberal governance.
Die Forschung legt nahe, dass affektive Dimensionen politischer Mobilisierung zentral sind.;The research suggests that affective dimensions of political mobilization are central.
Es wäre verfehlt, die materiellen Grundlagen symbolischer Kämpfe zu ignorieren.;It would be misguided to ignore the material foundations of symbolic struggles.
Der Ökonom plädiert für eine degrowth-orientierte Transformation der Wirtschaft.;The economist advocates for a degrowth-oriented transformation of the economy.
Die Interpretation setzt eine poststrukturalistische Lektüre der Machtverhältnisse voraus.;The interpretation presupposes a poststructuralist reading of power relations.
Es ist zu befürchten, dass die sozialräumliche Segregation sich verschärft.;It is to be feared that socio-spatial segregation intensifies.
Der Architekt entwickelt Konzepte, die die Privatisierung öffentlicher Räume konterkarieren.;The architect develops concepts that counteract the privatization of public spaces.
Die Studie belegt die Intersektionalität von Diskriminierungsformen.;The study demonstrates the intersectionality of forms of discrimination.
Es liegt auf der Hand, dass emanzipatorische Projekte kollektive Organisierung erfordern.;It is obvious that emancipatory projects require collective organization.
Der Romancier dekonstruiert in seinem Werk die binären Geschlechterordnungen.;The novelist deconstructs in his work the binary gender orders.
Die Debatte offenbart die Kontingenz vermeintlich naturgegebener Kategorien.;The debate reveals the contingency of supposedly natural categories.
Es ist unbestritten, dass die Klimakrise zivilisatorische Grundlagen bedroht.;It is undisputed that the climate crisis threatens civilizational foundations.
Der Komponist praktiziert eine Ästhetik der Verweigerung gegenüber kommerziellen Verwertungslogiken.;The composer practices an aesthetics of refusal toward commercial exploitation logics.
Die Forschungsergebnisse fordern die Revision anthropozentrischer Ontologien.;The research findings demand the revision of anthropocentric ontologies.
Es wäre angebracht, subalterne Wissensformen anzuerkennen und zu valorisieren.;It would be appropriate to recognize and valorize subaltern forms of knowledge.
Der Philosoph entwickelt eine materialistische Theorie der Affekte.;The philosopher develops a materialist theory of affects.
Die Maßnahmen zielen darauf ab, die Reproduktion sozialer Ungleichheit zu durchbrechen.;The measures aim to break the reproduction of social inequality.
Es zeichnet sich eine Repolitisierung gesellschaftlicher Auseinandersetzungen ab.;A repoliticization of societal conflicts is emerging.
Der Sozialwissenschaftler untersucht die biopolitischen Dimensionen neoliberaler Regierungsrationalität.;The social scientist investigates the biopolitical dimensions of neoliberal governmental rationality.
Die Künstlergruppe interveniert mit aktivistischen Praktiken in hegemoniale Repräsentationsordnungen.;The artist group intervenes with activist practices in hegemonic representational orders.
Es ist fraglich, ob reformistische Ansätze den systemischen Charakter adressieren.;It is questionable whether reformist approaches address the systemic character.
Der Historiker analysiert die diskursiven Strategien der Naturalisierung von Herrschaft.;The historian analyzes the discursive strategies of the naturalization of domination.
Die Interpretation erfordert eine Berücksichtigung der Materialität semiotischer Prozesse.;The interpretation requires a consideration of the materiality of semiotic processes.
Es ist anzunehmen, dass antagonistische Widersprüche sich verschärfen werden.;It is to be assumed that antagonistic contradictions will intensify.
Der Ökonom entwickelt Modelle jenseits der Verwertungslogik des Kapitals.;The economist develops models beyond the valorization logic of capital.
Die Dissertation leistet einen Beitrag zur Theoretisierung von Widerstandspraktiken.;The dissertation makes a contribution to the theorization of resistance practices.
Es bedarf einer Politisierung vermeintlich technischer Fragen.;A politicization of supposedly technical questions is needed.
Der Architekt konzipiert Räume, die commons-basierte Nutzungsformen ermöglichen.;The architect conceives spaces that enable commons-based forms of use.
Die Forschung legt nahe, dass Subjektivität performativ konstituiert wird.;The research suggests that subjectivity is performatively constituted.
Es ist unerlässlich, dass die Produktionsverhältnisse grundlegend transformiert werden.;It is essential that the relations of production are fundamentally transformed.
Der Schriftsteller thematisiert die Entfremdung in spätkapitalistischen Verhältnissen.;The writer addresses alienation in late-capitalist conditions.
Die Analyse verdeutlicht die Notwendigkeit einer radikalen Infragestellung bestehender Ordnungen.;The analysis clarifies the necessity of a radical questioning of existing orders.
Es wäre illusorisch zu glauben, dass Reformen die Systemlogik überwinden.;It would be illusory to believe that reforms overcome the system logic.
Der Komponist experimentiert mit der Subversion dominanter akustischer Codes.;The composer experiments with the subversion of dominant acoustic codes.
Die Debatte offenbart die Grenzen liberaler Emanzipationsnarrative.;The debate reveals the limits of liberal emancipation narratives.
Es liegt nahe, dass die Kämpfe um Hegemonie sich intensivieren.;It is reasonable that the struggles for hegemony intensify.
Der Philosoph hinterfragt die Universalitätsansprüche westlicher Rationalität.;The philosopher questions the universality claims of Western rationality.
Die Maßnahmen wurden ergriffen, um die Akkumulationslogik zu durchbrechen.;The measures were taken to break the accumulation logic.
Es ist offenkundig, dass die Krise die Widersprüche des Systems offenlegt.;It is evident that the crisis exposes the contradictions of the system.
Der Soziologe untersucht die Klassenverhältnisse in postfordistischen Formationen.;The sociologist investigates class relations in post-Fordist formations.
Die Künstlerin praktiziert eine ästhetische Politik der Dekolonisierung.;The artist practices an aesthetic politics of decolonization.
Es ist zu erwarten, dass die subalternen Klassen sich organisieren.;It is to be expected that the subaltern classes organize themselves.
Der Historiker rekonstruiert die materialistischen Genealogien emanzipatorischer Bewegungen.;The historian reconstructs the materialist genealogies of emancipatory movements.
Die Forschungsergebnisse haben Implikationen für antikapitalistische Theoriebildung.;The research findings have implications for anti-capitalist theory formation.
Es zeichnet sich ab, dass die Legitimationskrise sich vertieft.;It is becoming apparent that the legitimation crisis deepens.
Der Ökonom plädiert für eine Vergesellschaftung der Produktionsmittel.;The economist advocates for a socialization of the means of production.
Die Interpretation setzt eine ideologiekritische Analyse voraus.;The interpretation presupposes an ideology-critical analysis.
Es wäre verfehlt, die strukturellen Zwänge kapitalistischer Vergesellschaftung auszublenden.;It would be misguided to ignore the structural constraints of capitalist socialization.
Der Architekt entwickelt Konzepte kollektiver Aneignung urbaner Räume.;The architect develops concepts of collective appropriation of urban spaces.
Die Studie dokumentiert die Intensivierung der Ausbeutung unter neoliberalen Bedingungen.;The study documents the intensification of exploitation under neoliberal conditions.
Es bedarf einer Radikalisierung der demokratischen Forderungen.;A radicalization of democratic demands is needed.
Der Romancier thematisiert die Möglichkeitsbedingungen solidarischer Lebensformen.;The novelist addresses the conditions of possibility of solidary forms of life.
Die Forschung legt nahe, dass Widerstand in die Subjektivierungsformen eingeschrieben ist.;The research suggests that resistance is inscribed in the forms of subjectivation.
Es ist anzunehmen, dass die Kämpfe um Redistribution sich verschärfen.;It is to be assumed that the struggles for redistribution intensify.
Der Komponist praktiziert eine musikalische Praxis der Entunterwerfung.;The composer practices a musical practice of de-subjugation.
Die Debatte offenbart die Notwendigkeit einer antihegemonialen Strategie.;The debate reveals the necessity of an anti-hegemonic strategy.
Es ist unbestritten, dass die Eigentumsverhältnisse grundlegend hinterfragt werden müssen.;It is undisputed that property relations must be fundamentally questioned.
Der Philosoph entwickelt eine materialistische Kritik der politischen Ökonomie.;The philosopher develops a materialist critique of political economy.
Die Maßnahmen zielen darauf ab, die Verwertungslogik zu transzendieren.;The measures aim to transcend the valorization logic.
Es liegt auf der Hand, dass emanzipatorische Transformation kollektive Praxis erfordert.;It is obvious that emancipatory transformation requires collective practice.
Der Sozialwissenschaftler analysiert die Reproduktion von Herrschaftsverhältnissen in Alltagspraktiken.;The social scientist analyzes the reproduction of relations of domination in everyday practices.
Die Künstlergruppe praktiziert eine interventionistische Kunst der Gegenhegemonie.;The artist group practices an interventionist art of counter-hegemony.
Es ist fraglich, ob gradualistische Strategien die Machtverhältnisse verschieben können.;It is questionable whether gradualist strategies can shift power relations.
Der Historiker rekonstruiert die unterdrückten Traditionen antiautoritärer Kämpfe.;The historian reconstructs the suppressed traditions of anti-authoritarian struggles.
Wäre das Brot noch warm, so schmeckte es doppelt so gut.;Were the bread still warm, it would taste twice as good.
Hätte ich den Krug nicht fallen lassen, stünde er noch auf dem Sims.;Had I not dropped the jug, it would still stand on the ledge.
Käme der Bote heute, so wüssten wir endlich Bescheid.;Were the messenger to come today, we would finally know.
Ich ginge zum Markte, wenn der Regen nur endlich nachließe.;I would go to the market if only the rain would let up at last.
Wüsste ich, wo der Schlüssel läge, so ersparte ich uns diese Mühe.;Did I know where the key lay, I would spare us this trouble.
Es wäre mir lieb, wenn du die Pforte vor Einbruch der Nacht verschlössest.;It would please me if you would lock the gate before nightfall.
Hätten wir mehr Holz gespalten, so fröre niemand in dieser Kammer.;Had we split more wood, no one would freeze in this chamber.
Ich nähme das Kleid, wenn der Preis nur billiger wäre.;I would take the dress if only the price were lower.
Bliebe der Ofen über Nacht warm, so brauchten wir am Morgen keine Glut.;Were the stove to stay warm overnight, we would need no embers in the morning.
Wäre der Weg nicht so beschwerlich, so besuchte ich sie öfter.;Were the way not so arduous, I would visit her more often.
Man täte gut daran, das Dach vor dem Winter auszubessern.;One would do well to repair the roof before winter.
Gäbe es noch Milch im Hause, so kochte ich einen Brei.;Were there still milk in the house, I would cook a porridge.
Ich schriebe ihr längst, wüsste ich nur ihre Anschrift.;I would have written to her long ago, did I but know her address.
Hätte der Schmied das Messer geschliffen, so schnitte es leichter.;Had the smith honed the knife, it would cut more easily.
Es wäre ratsam, den Vorrat bis zum Frühjahr einzuteilen.;It would be advisable to ration the supply until spring.
Käme sie zur rechten Zeit, so fände sie das Mahl noch bereitet.;Were she to come at the right time, she would find the meal still prepared.
Ich hülfe dir gern, wenn meine Hände nicht so steif wären.;I would gladly help you if my hands were not so stiff.
Wäre der Zuber nicht undicht, so trüge ich nicht ständig Wasser.;Were the tub not leaky, I would not constantly carry water.
Hätte ich es geahnt, so hätte ich niemals zugestimmt.;Had I suspected it, I would never have consented.
Man sollte den Docht kürzen, ehe er zu blaken beginnt.;One ought to trim the wick before it begins to smoke.
Es dünkte mich klug, den Handel noch heute abzuschließen.;It would seem wise to me to conclude the deal this very day.
Zöge man den Vorhang zu, so hielte die Stube die Wärme besser.;Were one to draw the curtain, the parlor would hold the warmth better.
Ich beköstigte gern den Gast, hätte ich nur mehr vorrätig.;I would gladly feed the guest, had I only more in store.
Wäre das Tuch aus Leinen, so hielte es länger als dieses.;Were the cloth of linen, it would last longer than this one.
Hätten wir früher gesät, so stünde das Korn nun höher.;Had we sown earlier, the grain would now stand taller.
Es wäre schade, wenn die Früchte im Korbe verdürben.;It would be a shame if the fruits spoiled in the basket.
Ich stiege hinauf, wenn die Leiter nicht so morsch wäre.;I would climb up if the ladder were not so rotten.
Bliebe uns noch ein wenig Öl, so brennte die Lampe bis zum Morgen.;Were a little oil left to us, the lamp would burn till morning.
Man müsste die Angeln ölen, damit die Türe nicht mehr ächzte.;One would have to oil the hinges so that the door would groan no more.
Wüsste sie, wie schwer mir dies fiele, so verlangte sie es nicht.;Did she know how hard this would be for me, she would not demand it.
Hätte der Wirt uns gewarnt, so wären wir früher aufgebrochen.;Had the innkeeper warned us, we would have set out earlier.
Es wäre mir ein Leichtes, das Bündel für dich zu tragen.;It would be an easy matter for me to carry the bundle for you.
Käme der Winter milde, so reichte das Brennholz vollauf.;Were the winter to come mild, the firewood would amply suffice.
Ich schlüge vor, dass wir bis zum Morgengrauen warteten.;I would propose that we wait until daybreak.
Wäre der Boden trockener, so ließe sich das Beet leichter umgraben.;Were the ground drier, the bed could be dug over more easily.
Hätte man den Zaun geflickt, so entwiche das Vieh nicht immerfort.;Had one mended the fence, the cattle would not constantly escape.
Es geziemte sich, dem Gaste zuerst aufzutragen.;It would be fitting to serve the guest first.
Nähme sie Vernunft an, so bliebe uns viel Verdruss erspart.;Were she to see reason, much vexation would be spared us.
Ich lüde ihn gern ein, wüsste ich nur, ob er noch weilte.;I would gladly invite him, did I but know whether he still dwelt there.
Wäre das Wetter beständiger, so hinge die Wäsche längst trocken.;Were the weather more settled, the laundry would long since hang dry.
Hätte ich nicht gezögert, so gehörte das Feld nun mir.;Had I not hesitated, the field would now be mine.
Man täte besser daran, sich in Geduld zu fassen.;One would do better to muster patience.
Es wäre unrecht, ihm die Schuld allein aufzubürden.;It would be wrong to lay the blame on him alone.
Käme Hilfe von außen, so bewältigten wir die Ernte wohl.;Were help to come from outside, we would surely manage the harvest.
Ich verwahrte das Geld sicherer, hätte ich eine feste Lade.;I would store the money more safely, had I a sturdy chest.
Wäre die Suppe nicht versalzen, so äße man sie mit Vergnügen.;Were the soup not oversalted, one would eat it with pleasure.
Hätten wir die Vorräte besser geordnet, so fänden wir alles gleich.;Had we ordered the provisions better, we would find everything at once.
Es dünkte mich billig, ihm für seine Mühe zu danken.;It would seem only fair to me to thank him for his trouble.
Löschte man das Licht, so schliefe das Kind wohl endlich ein.;Were one to extinguish the light, the child would surely fall asleep at last.
Ich risse den alten Verputz herunter, hätte ich nur die Zeit.;I would tear down the old plaster, had I but the time.
Wäre der Krug nicht gesprungen, so trüge man ihn noch zum Brunnen.;Were the jug not cracked, one would still carry it to the well.
Hätte er auf mich gehört, so stünde er heute nicht mittellos da.;Had he listened to me, he would not stand penniless today.
Man sollte die Kammer lüften, ehe die Feuchtigkeit sich festsetzte.;One ought to air the chamber before the damp settled in.
Es wäre mir recht, wenn du mir zur Hand gingest.;It would suit me if you lent me a hand.
Käme das Schiff bei Tage an, so ersparten wir uns die Fackeln.;Were the ship to arrive by day, we would spare ourselves the torches.
Ich flickte den Ärmel, wäre der Zwirn nicht so grob.;I would mend the sleeve were the thread not so coarse.
Bliebe der Sud noch länger auf dem Herde, so brennte er an.;Were the broth to stay longer on the stove, it would burn.
Hätten sie das Brot geteilt, so hungerte jetzt niemand.;Had they shared the bread, no one would be hungry now.
Es wäre klug, den Weg noch vor der Dämmerung anzutreten.;It would be wise to set out on the way before dusk.
Wüsste ich um seine Not, so schickte ich ihm alsbald Beistand.;Did I know of his distress, I would send him aid at once.
Trüge sie festere Schuhe, so ermüdete sie nicht so schnell.;Were she to wear sturdier shoes, she would not tire so quickly.
Ich verkaufte das Kalb ungern, doch die Not zwänge mich dazu.;I would sell the calf reluctantly, but need would compel me to it.
Wäre die Truhe verschlossen gewesen, so fehlte uns nichts.;Had the chest been locked, nothing would be missing.
Hätte man den Riegel vorgeschoben, so wäre der Dieb nicht eingedrungen.;Had one slid the bolt shut, the thief would not have got in.
Man müsste den Brunnen vertiefen, wollte man im Sommer Wasser haben.;One would have to deepen the well if one wanted water in summer.
Es wäre nicht schicklich, ohne Gruß vorüberzugehen.;It would not be seemly to pass by without a greeting.
Käme sie zu Besuch, so richteten wir die obere Stube her.;Were she to come visiting, we would prepare the upper room.
Ich bäte dich um nichts, hätte ich einen anderen Ausweg.;I would ask nothing of you, had I another way out.
Wäre der Winter vorüber, so sähe die Welt gleich freundlicher aus.;Were the winter over, the world would look at once friendlier.
Hätte ich den Brief eher gelesen, so wäre ich längst aufgebrochen.;Had I read the letter sooner, I would long since have departed.
Es dünkte mich vernünftig, den Handel schriftlich festzuhalten.;It would seem sensible to me to put the deal in writing.
Nähme man das Sieb, so ginge die Arbeit weit schneller vonstatten.;Were one to take the sieve, the work would proceed far more quickly.
Ich stellte den Napf hinaus, käme die Katze noch heute Nacht.;I would put the bowl out, were the cat to come tonight.
Wäre der Faden fester, so risse er nicht bei jeder Naht.;Were the thread stronger, it would not tear at every seam.
Hätten wir den Baum gefällt, so schiene nun Licht ins Fenster.;Had we felled the tree, light would now shine into the window.
Man sollte das Fass umlagern, ehe der Wein umschlüge.;One ought to move the barrel before the wine turned.
Es wäre gut, wenn du dich vor der Reise ausruhtest.;It would be good if you rested before the journey.
Käme der Frost noch einmal, so erfröre die junge Saat.;Were the frost to come once more, the young seed would freeze.
Ich beklagte mich nicht, hätte man mich nur rechtzeitig verständigt.;I would not complain, had I only been informed in time.
Wäre die Diele nicht so glatt, so stürzte sie nicht so oft.;Were the floorboard not so slippery, she would not fall so often.
Hätte ich Vorrat genug, so verschenkte ich gern die Hälfte.;Had I supply enough, I would gladly give away half.
Es wäre töricht, in solchem Wetter das Haus zu verlassen.;It would be foolish to leave the house in such weather.
Wüsste er um den Preis, so ließe er die Hand davon.;Did he know the price, he would keep his hands off it.
Zöge man das Tuch straffer, so bliebe der Tisch ordentlich gedeckt.;Were one to pull the cloth tauter, the table would stay neatly laid.
Ich löschte das Feuer, ehe ich zu Bette ginge.;I would extinguish the fire before going to bed.
Wäre der Korb größer, so trüge man alles auf einmal.;Were the basket bigger, one would carry everything at once.
