Ich bin.;I am.
Seit er pensioniert ist, widmet er sich seinem Hobby.;Since he retired, he devotes himself to his hobby.
Bevor die Gäste kommen, müssen wir noch putzen.;Before the guests arrive, we still have to clean.
Während der Behandlung darf der Patient nichts essen.;During the treatment, the patient may not eat anything.
Obwohl sie reich ist, lebt sie bescheiden.;Although she is rich, she lives modestly.
Nachdem wir den Gipfel erreicht hatten, genossen wir die Aussicht.;After we had reached the summit, we enjoyed the view.
Damit die Kommunikation klappt, brauchen wir eine gemeinsame Sprache.;So that communication works, we need a common language.
Wenn ich mehr Mut gehabt hätte, hätte ich es versucht.;If I had had more courage, I would have tried it.
Je kälter es wird, desto mehr Energie verbrauchen wir.;The colder it gets, the more energy we consume.
Anstatt nachzugeben, verteidigte er seine Position.;Instead of giving in, he defended his position.
Um die Anforderungen zu erfüllen, muss man flexibel sein.;In order to meet the requirements, one must be flexible.
Seit dem Umzug ins Ausland vermisse ich meine Freunde.;Since moving abroad, I miss my friends.
Bevor du unterschreibst, lies das Kleingedruckte.;Before you sign, read the fine print.
Während der Renovierung wohnen wir bei meinen Eltern.;During the renovation, we're living with my parents.
Trotz zahlreicher Versuche gelang es ihm nicht.;Despite numerous attempts, he didn't succeed.
Nachdem sie ihre Rede beendet hatte, gab es stehenden Applaus.;After she had finished her speech, there was a standing ovation.
Damit der Teig aufgeht, muss er an einem warmen Ort stehen.;So that the dough rises, it must be in a warm place.
Falls du noch Fragen hast, stehe ich gerne zur Verfügung.;In case you still have questions, I'm happy to be available.
Je mehr ich darüber nachdenke, desto klarer wird mir die Lösung.;The more I think about it, the clearer the solution becomes to me.
Anstatt zu warten, ergriff sie die Initiative.;Instead of waiting, she took the initiative.
Um ihre Gesundheit zu erhalten, geht sie regelmäßig zum Arzt.;In order to maintain her health, she goes to the doctor regularly.
Seit dem Vorfall sprechen sie nicht mehr miteinander.;Since the incident, they no longer speak to each other.
Bevor du aufgibst, versuche es noch einmal.;Before you give up, try again.
Während des Interviews blieb sie ruhig und professionell.;During the interview, she remained calm and professional.
Obwohl die Aufgabe komplex war, lösten sie sie gemeinsam.;Although the task was complex, they solved it together.
Nachdem die Ergebnisse veröffentlicht worden waren, gab es viele Diskussionen.;After the results had been published, there were many discussions.
Damit das System funktioniert, müssen alle Komponenten kompatibel sein.;So that the system functions, all components must be compatible.
Wenn er ehrlich gewesen wäre, hätte ich ihm verziehen.;If he had been honest, I would have forgiven him.
Je mehr Menschen sich engagieren, desto größer die Wirkung.;The more people get involved, the greater the impact.
Anstatt Ausreden zu suchen, übernahm er die Verantwortung.;Instead of looking for excuses, he took responsibility.
Um ihre Träume zu verwirklichen, zog sie nach New York.;In order to realize her dreams, she moved to New York.
Seit ich meditiere, bin ich ausgeglichener.;Since I've been meditating, I've been more balanced.
Bevor das Jahr zu Ende geht, möchte ich noch vieles erreichen.;Before the year ends, I want to achieve many things.
Während er sprach, machte ich mir Notizen.;While he spoke, I took notes.
Trotz aller Widrigkeiten gab sie nicht auf.;Despite all adversities, she didn't give up.
Nachdem ich die Situation analysiert hatte, traf ich eine Entscheidung.;After I had analyzed the situation, I made a decision.
Damit die Qualität stimmt, wird jedes Produkt geprüft.;So that the quality is right, every product is tested.
Falls Sie weitere Informationen benötigen, besuchen Sie unsere Website.;In case you need more information, visit our website.
Je genauer man arbeitet, desto weniger Fehler passieren.;The more precisely one works, the fewer mistakes happen.
Anstatt zu resignieren, kämpfte er weiter.;Instead of resigning, he continued to fight.
Um den Wettbewerb zu gewinnen, trainierte sie hart.;In order to win the competition, she trained hard.
Seit seiner Beförderung hat er mehr Verantwortung.;Since his promotion, he has more responsibility.
Bevor die Entscheidung fällt, werden wir noch diskutieren.;Before the decision is made, we will discuss further.
Während der Prüfung herrschte absolute Stille.;During the exam, there was absolute silence.
Obwohl sie wenig Geld hatten, waren sie glücklich.;Although they had little money, they were happy.
Nachdem ich alle Fakten gesammelt hatte, schrieb ich meinen Bericht.;After I had gathered all facts, I wrote my report.
Damit die Nachricht ankommt, habe ich sie mehrmals wiederholt.;So that the message gets across, I repeated it several times.
Wenn ich die Zeit zurückdrehen könnte, würde ich vieles anders machen.;If I could turn back time, I would do many things differently.
Je transparenter die Prozesse, desto größer das Vertrauen.;The more transparent the processes, the greater the trust.
Anstatt zu streiten, suchten sie nach einem Kompromiss.;Instead of arguing, they looked for a compromise.
Um ihre Chancen zu erhöhen, bewarb sie sich bei mehreren Universitäten.;In order to increase her chances, she applied to several universities.
Seit dem Gespräch habe ich ein besseres Verständnis für seine Situation.;Since the conversation, I have a better understanding of his situation.
Bevor du etwas sagst, überlege gut.;Before you say something, think carefully.
Während der Demonstration blieb es friedlich.;During the demonstration, it remained peaceful.
Trotz gegenteiliger Behauptungen blieb er bei seiner Version.;Despite contrary claims, he stuck to his version.
Nachdem alle Teilnehmer eingetroffen waren, begann die Veranstaltung.;After all participants had arrived, the event began.
Damit die Rechnung stimmt, muss ich noch einmal nachrechnen.;So that the calculation is correct, I need to calculate again.
Falls die Situation sich verschlechtert, müssen wir eingreifen.;In case the situation deteriorates, we must intervene.
Je flexibler man ist, desto leichter bewältigt man Veränderungen.;The more flexible one is, the easier one manages changes.
Anstatt sich zu verstecken, stellte er sich seinen Problemen.;Instead of hiding, he faced his problems.
Um die Tradition zu bewahren, feiern wir jedes Jahr dieses Fest.;In order to preserve the tradition, we celebrate this festival every year.
Seit dem Workshop habe ich neue Perspektiven gewonnen.;Since the workshop, I've gained new perspectives.
Bevor wir zur Polizei gehen, sollten wir Beweise sammeln.;Before we go to the police, we should collect evidence.
Während der Pandemie haben viele Menschen ihre Prioritäten überdacht.;During the pandemic, many people reconsidered their priorities.
Obwohl es spät war, arbeitete er weiter.;Although it was late, he continued working.
Nachdem die Verhandlungen gescheitert waren, suchten sie neue Wege.;After the negotiations had failed, they looked for new ways.
Damit der Vertrag gültig ist, muss er notariell beglaubigt werden.;So that the contract is valid, it must be notarized.
Wenn ich das vorher gewusst hätte, wäre ich vorsichtiger gewesen.;If I had known that beforehand, I would have been more careful.
Je detaillierter die Planung, desto reibungsloser die Umsetzung.;The more detailed the planning, the smoother the implementation.
Anstatt die Schuld anderen zu geben, reflektierte sie ihr eigenes Verhalten.;Instead of blaming others, she reflected on her own behavior.
Um Konflikte zu vermeiden, kommuniziert er klar und direkt.;In order to avoid conflicts, he communicates clearly and directly.
Seit der Einführung des neuen Systems läuft alles effizienter.;Since the introduction of the new system, everything runs more efficiently.
Bevor du ein Urteil fällst, versetze dich in ihre Lage.;Before you pass judgment, put yourself in her position.
Während der Rezession verloren viele Menschen ihre Arbeit.;During the recession, many people lost their jobs.
Trotz technischer Probleme wurde die Präsentation erfolgreich durchgeführt.;Despite technical problems, the presentation was successfully conducted.
Nachdem sie sich entschuldigt hatte, versöhnten sie sich wieder.;After she had apologized, they reconciled again.
Damit die Pflanzen nicht eingehen, müssen sie regelmäßig gegossen werden.;So that the plants don't die, they must be watered regularly.
Falls der Plan nicht funktioniert, haben wir einen Alternativplan.;In case the plan doesn't work, we have an alternative plan.
Je motivierter das Team, desto produktiver die Arbeit.;The more motivated the team, the more productive the work.
Anstatt pessimistisch zu sein, versuchte er optimistisch zu bleiben.;Instead of being pessimistic, he tried to remain optimistic.
Um ihren Horizont zu erweitern, reist sie so oft wie möglich.;In order to broaden her horizons, she travels as often as possible.
Seit ich regelmäßig Sport treibe, schlafe ich besser.;Since I exercise regularly, I sleep better.
Bevor die Saison beginnt, müssen wir uns gut vorbereiten.;Before the season begins, we must prepare well.
Während der Wirtschaftskrise sanken die Aktienkurse dramatisch.;During the economic crisis, stock prices fell dramatically.
Obwohl er talentiert ist, fehlt ihm die Disziplin.;Although he is talented, he lacks discipline.
Nachdem sie ihre Angst überwunden hatte, fühlte sie sich befreit.;After she had overcome her fear, she felt liberated.
Damit die Tradition nicht verloren geht, unterrichten wir die jüngere Generation.;So that the tradition isn't lost, we teach the younger generation.
Wenn die Bedingungen günstiger wären, würden mehr Menschen investieren.;If the conditions were more favorable, more people would invest.
Je authentischer man ist, desto mehr Respekt erntet man.;The more authentic one is, the more respect one earns.
Anstatt zu zweifeln, vertraute sie ihrem Instinkt.;Instead of doubting, she trusted her instinct.
Um die Atmosphäre zu verbessern, haben wir neue Möbel gekauft.;In order to improve the atmosphere, we bought new furniture.
Seit dem Gespräch mit dem Therapeuten geht es mir deutlich besser.;Since the conversation with the therapist, I'm doing significantly better.
Bevor wir eine Kampagne starten, analysieren wir die Zielgruppe.;Before we launch a campaign, we analyze the target audience.
Während der Ermittlungen wurden neue Beweise entdeckt.;During the investigation, new evidence was discovered.
Trotz ihrer Zweifel entschied sie sich für diesen Weg.;Despite her doubts, she decided on this path.
Nachdem der Skandal aufgedeckt worden war, trat der Minister zurück.;After the scandal had been revealed, the minister resigned.
Damit die Botschaft ankommt, muss man die richtige Sprache sprechen.;So that the message gets through, one must speak the right language.
Falls die Lieferung sich verzögert, informieren wir Sie umgehend.;In case the delivery is delayed, we'll inform you immediately.
Je diverser das Team, desto kreativer die Lösungen.;The more diverse the team, the more creative the solutions.
Anstatt passiv zu bleiben, ergriff sie die Initiative.;Instead of remaining passive, she took the initiative.
Um seine Karriere voranzutreiben, nahm er an Fortbildungen teil.;In order to advance his career, he participated in further training.
Seit ich auf dem Land wohne, habe ich mehr Ruhe gefunden.;Since I've been living in the countryside, I've found more peace.
Bevor du kritisierst, frage dich, ob du es besser machen könntest.;Before you criticize, ask yourself if you could do it better.
Während der Verhandlung blieb der Angeklagte ruhig.;During the trial, the defendant remained calm.
Obwohl sie Konkurrenten waren, respektierten sie einander.;Although they were competitors, they respected each other.
Nachdem das Problem identifiziert worden war, wurde eine Lösung entwickelt.;After the problem had been identified, a solution was developed.
Damit die Balance stimmt, müssen wir Arbeit und Privatleben trennen.;So that the balance is right, we must separate work and private life.
Wenn ich seine Absichten gekannt hätte, hätte ich anders reagiert.;If I had known his intentions, I would have reacted differently.
Je nachhaltiger wir handeln, desto besser für zukünftige Generationen.;The more sustainably we act, the better for future generations.
Anstatt aufzuschieben, erledigte sie die Aufgabe sofort.;Instead of procrastinating, she completed the task immediately.
Um die Glaubwürdigkeit zu erhalten, müssen wir transparent sein.;In order to maintain credibility, we must be transparent.
Seit der Fusion arbeiten beide Unternehmen zusammen.;Since the merger, both companies work together.
Bevor du eine Entscheidung triffst, wäge die Konsequenzen ab.;Before you make a decision, weigh the consequences.
Während der Expedition entdeckten sie unbekannte Arten.;During the expedition, they discovered unknown species.
Trotz finanzieller Schwierigkeiten hielten sie an ihrem Traum fest.;Despite financial difficulties, they held on to their dream.
Nachdem die Reform umgesetzt worden war, verbesserte sich die Situation.;After the reform had been implemented, the situation improved.
Damit die Demokratie funktioniert, muss jeder seine Stimme nutzen.;So that democracy functions, everyone must use their vote.
Falls Sie Unterstützung brauchen, zögern Sie nicht zu fragen.;In case you need support, don't hesitate to ask.
Je empathischer man ist, desto bessere Beziehungen pflegt man.;The more empathetic one is, the better relationships one maintains.
Anstatt sich zu beschweren, entwickelte er eine Lösung.;Instead of complaining, he developed a solution.
Um die Effizienz zu steigern, haben wir die Prozesse optimiert.;In order to increase efficiency, we optimized the processes.
Seit ich mich ehrenamtlich engagiere, fühle ich mich erfüllter.;Since I've been volunteering, I've felt more fulfilled.
Bevor die Technologie eingeführt wird, muss sie getestet werden.;Before the technology is introduced, it must be tested.
Während der Debatte wurden kontroverse Themen diskutiert.;During the debate, controversial topics were discussed.
Obwohl die Methode unkonventionell war, funktionierte sie.;Although the method was unconventional, it worked.
Nachdem die Wahrheit ans Licht gekommen war, änderte sich alles.;After the truth had come to light, everything changed.
Damit die Vision Realität wird, brauchen wir einen konkreten Plan.;So that the vision becomes reality, we need a concrete plan.
Wenn die Ressourcen unbegrenzt wären, könnten wir mehr erreichen.;If resources were unlimited, we could achieve more.
Je resilienter man ist, desto besser übersteht man Krisen.;The more resilient one is, the better one survives crises.
Anstatt zu resignieren, mobilisierte sie alle ihre Kräfte.;Instead of resigning, she mobilized all her strength.
Um die Standards einzuhalten, führen wir regelmäßige Kontrollen durch.;In order to maintain standards, we conduct regular inspections.
Seit dem Durchbruch hat sich ihre Karriere rasant entwickelt.;Since the breakthrough, her career has developed rapidly.
Bevor wir expandieren, müssen wir die Grundlagen festigen.;Before we expand, we must consolidate the foundations.
Während der Krise zeigten viele Menschen große Solidarität.;During the crisis, many people showed great solidarity.
Trotz unterschiedlicher Meinungen fanden sie einen Konsens.;Despite different opinions, they found a consensus.
Nachdem alle Optionen geprüft worden waren, trafen sie eine Entscheidung.;After all options had been examined, they made a decision.
Damit die Innovation gelingt, müssen wir experimentierfreudig sein.;So that innovation succeeds, we must be willing to experiment.
Falls die Prognosen stimmen, wird sich der Markt erholen.;In case the forecasts are correct, the market will recover.
Je bewusster man lebt, desto nachhaltiger werden die Entscheidungen.;The more consciously one lives, the more sustainable the decisions become.
Hast du Lust, am Wochenende etwas zu unternehmen?;Do you feel like doing something on the weekend?
Ich würde gerne ins Kino gehen, falls du Zeit hast.;I'd like to go to the cinema, in case you have time.
Gestern habe ich jemanden getroffen, den ich ewig nicht gesehen hatte.;Yesterday I met someone I hadn't seen in ages.
Wollen wir uns morgen Abend auf einen Kaffee treffen?;Shall we meet for a coffee tomorrow evening?
Ich kann leider nicht kommen, weil ich arbeiten muss.;Unfortunately I can't come because I have to work.
Hast du schon gehört, dass unser Lieblingsrestaurant geschlossen hat?;Have you already heard that our favorite restaurant has closed?
Lass uns doch mal wieder zusammen kochen!;Let's cook together again sometime!
Ich habe neulich jemanden kennengelernt, der auch aus deiner Stadt kommt.;I recently met someone who also comes from your town.
Weißt du noch, wie wir uns das erste Mal begegnet sind?;Do you remember how we first met?
Es tut mir leid, dass ich mich so lange nicht gemeldet habe.;I'm sorry that I haven't been in touch for so long.
Hättest du mir das früher gesagt, hätte ich anders geplant.;Had you told me that earlier, I would have planned differently.
Ich freue mich schon darauf, dich endlich wiederzusehen!;I'm already looking forward to finally seeing you again!
Kennst du jemanden, der mir bei meinem Umzug helfen könnte?;Do you know someone who could help me with my move?
Letzte Woche bin ich zufällig einem alten Bekannten begegnet.;Last week I randomly ran into an old acquaintance.
Magst du lieber im Restaurant essen oder lieber zu Hause?;Do you prefer eating in a restaurant or at home?
Ich habe mir überlegt, dass wir mal wieder wandern gehen könnten.;I've been thinking that we could go hiking again.
Hast du Lust, mit mir schwimmen zu gehen?;Do you feel like going swimming with me?
Es wäre schön, wenn wir uns öfter sehen würden.;It would be nice if we saw each other more often.
Ich muss dir unbedingt von meinem Urlaub erzählen!;I absolutely have to tell you about my vacation!
Kannst du mir jemanden empfehlen, der gut Gitarre unterrichtet?;Can you recommend someone to me who teaches guitar well?
Gestern Abend habe ich endlich die Serie zu Ende geschaut.;Yesterday evening I finally finished watching the series.
Wir sollten mal wieder zusammen ins Theater gehen.;We should go to the theater together again.
Ich bin total müde, weil ich gestern kaum geschlafen habe.;I'm totally tired because I hardly slept yesterday.
Hast du schon Pläne für die Feiertage gemacht?;Have you already made plans for the holidays?
Es gibt da jemanden, den ich dir gerne vorstellen würde.;There's someone I'd like to introduce you to.
Ich hätte nie gedacht, dass wir so gute Freunde werden würden.;I would never have thought that we'd become such good friends.
Lass uns spontan sein und einfach losfahren!;Let's be spontaneous and just drive off!
Hättest du mir nicht geholfen, hätte ich es nicht geschafft.;If you hadn't helped me, I wouldn't have managed it.
Ich vermisse die Zeit, als wir noch zusammen studiert haben.;I miss the time when we still studied together.
Kennst du vielleicht jemanden, der eine Wohnung vermietet?;Do you perhaps know someone who's renting out an apartment?
Wir könnten uns bei mir treffen, anstatt ins Café zu gehen.;We could meet at my place instead of going to the café.
Ich finde es schade, dass du schon gehen musst.;I think it's a shame that you already have to leave.
Hast du Lust, nächste Woche zum Konzert zu kommen?;Do you feel like coming to the concert next week?
Es macht mir immer so viel Spaß, Zeit mit dir zu verbringen.;It's always so much fun for me to spend time with you.
Ich würde vorschlagen, dass wir uns um sieben Uhr treffen.;I would suggest that we meet at seven o'clock.
Wenn jemand anruft, sag bitte, dass ich nicht da bin.;If someone calls, please say that I'm not here.
Gestern hätte ich dich fast angerufen, aber dann war es zu spät.;Yesterday I almost called you, but then it was too late.
Ich kann mir nicht vorstellen, wie das Leben ohne dich wäre.;I can't imagine what life would be like without you.
Hast du schon mal darüber nachgedacht, zusammen zu verreisen?;Have you ever thought about traveling together?
Es gibt niemanden, mit dem ich lieber meine Zeit verbringe als mit dir.;There's no one I'd rather spend my time with than you.
Ich habe gestern jemanden gesehen, der dir sehr ähnlich sah.;Yesterday I saw someone who looked very similar to you.
Wir sollten definitiv mal wieder Bowling spielen gehen!;We should definitely go bowling again!
Ich bin noch nie jemandem begegnet, der so lustig ist wie du.;I've never met anyone who's as funny as you.
Hättest du gewusst, dass ich komme, hättest du aufgeräumt?;If you had known I was coming, would you have tidied up?
Ich würde gerne öfter etwas mit euch unternehmen.;I'd like to do things with you guys more often.
Es ist mir peinlich, dass ich deinen Geburtstag vergessen habe.;I'm embarrassed that I forgot your birthday.
Kennst du jemanden, der sich mit Computern auskennt?;Do you know someone who knows about computers?
Lass uns doch mal wieder einen Spieleabend machen!;Let's have a game night again!
Ich hatte gehofft, dass du heute Zeit hättest.;I had hoped that you'd have time today.
Wir könnten zum See fahren, falls das Wetter schön wird.;We could drive to the lake in case the weather gets nice.
Ich habe jemanden gebeten, mir bei den Vorbereitungen zu helfen.;I asked someone to help me with the preparations.
Es war so lustig gestern, wir haben die ganze Nacht durchgelacht.;It was so funny yesterday, we laughed all night long.
Hast du schon jemanden gefunden, der mit dir joggen geht?;Have you already found someone to go jogging with you?
Ich wünschte, wir hätten mehr Zeit füreinander.;I wish we had more time for each other.
Wir haben uns ewig nicht mehr gesehen, du fehlst mir!;We haven't seen each other in ages, I miss you!
Es gibt niemanden, dem ich mehr vertrauen würde als dir.;There's no one I would trust more than you.
Ich bin froh, dass ich dich als Freund habe.;I'm glad that I have you as a friend.
Hättest du mich nicht überzeugt, wäre ich nicht mitgekommen.;If you hadn't convinced me, I wouldn't have come along.
Lass uns nächstes Mal zu mir gehen, da ist mehr Platz.;Let's go to my place next time, there's more space there.
Ich habe vorhin jemanden nach dem Weg gefragt.;I asked someone for directions earlier.
Wir sollten uns öfter spontan verabreden, das macht mehr Spaß.;We should arrange to meet spontaneously more often, that's more fun.
Ich kann es kaum erwarten, dir meine neue Wohnung zu zeigen!;I can hardly wait to show you my new apartment!
Hast du schon mal jemandem einen Streich gespielt?;Have you ever played a prank on someone?
Es tut mir leid, wenn ich dich enttäuscht habe.;I'm sorry if I disappointed you.
Ich würde dir gerne helfen, aber ich habe wirklich keine Zeit.;I'd like to help you, but I really don't have time.
Kennst du jemanden, der Französisch spricht?;Do you know someone who speaks French?
Wir haben gestern bis spät in die Nacht gequatscht.;We chatted until late into the night yesterday.
Ich finde es toll, dass du immer für mich da bist.;I think it's great that you're always there for me.
Hättest du nicht so gedrängt, hätte ich es mir anders überlegt.;If you hadn't pushed so much, I would have reconsidered.
Es wäre schön gewesen, wenn du auch dabei gewesen wärst.;It would have been nice if you had been there too.
Ich möchte niemandem zur Last fallen mit meinen Problemen.;I don't want to burden anyone with my problems.
Lass uns einen Ausflug machen, sobald das Wetter besser wird!;Let's take a trip as soon as the weather gets better!
Ich habe jemanden um Rat gefragt, aber es hat nicht geholfen.;I asked someone for advice, but it didn't help.
Wir könnten zusammen ein neues Hobby anfangen, was hältst du davon?;We could start a new hobby together, what do you think?
Ich bin so froh, dass wir uns damals kennengelernt haben.;I'm so glad that we met back then.
Hast du schon jemanden eingeladen für deine Party?;Have you already invited anyone to your party?
Es macht keinen Sinn, sich über Kleinigkeiten zu streiten.;There's no point in arguing about little things.
Ich würde am liebsten den ganzen Tag mit dir abhängen.;I'd love to hang out with you all day.
Wir haben uns geschworen, immer füreinander da zu sein.;We swore to always be there for each other.
Hättest du mir nicht zugehört, hätte ich einen Fehler gemacht.;If you hadn't listened to me, I would have made a mistake.
Ich kenne niemanden, der so großzügig ist wie du.;I don't know anyone who's as generous as you.
Lass uns doch mal wieder etwas Verrücktes machen!;Let's do something crazy again!
Ich habe gehört, dass jemand nach dir gefragt hat.;I heard that someone was asking about you.
Wir sollten öfter zusammen frühstücken gehen am Wochenende.;We should go out for breakfast together more often on weekends.
Ich bereue es, dass ich letztes Mal nicht mitgekommen bin.;I regret that I didn't come along last time.
Hast du jemals jemanden so vermisst wie ich dich gerade?;Have you ever missed someone as much as I miss you right now?
Es ist mir wichtig, dass wir ehrlich zueinander sind.;It's important to me that we're honest with each other.
Ich hätte nie gedacht, dass du so gut tanzen kannst!;I would never have thought that you could dance so well!
Wir könnten uns gegenseitig beim Lernen unterstützen.;We could support each other while studying.
Ich habe vorgestern jemanden getroffen, der dich grüßen lässt.;The day before yesterday I met someone who sends their regards.
Lass uns versprechen, immer in Kontakt zu bleiben!;Let's promise to always stay in touch!
Ich weiß nicht, was ich ohne deine Unterstützung gemacht hätte.;I don't know what I would have done without your support.
Hast du schon mal jemandem ein Geheimnis verraten?;Have you ever told someone a secret?
Es gefällt mir, dass wir über alles reden können.;I like that we can talk about everything.
Ich würde gerne wissen, was du wirklich denkst.;I'd like to know what you really think.
Wir haben früher immer zusammen Fußball gespielt, weißt du noch?;We always used to play football together, remember?
Hättest du nicht angerufen, hätte ich dich vergessen.;If you hadn't called, I would have forgotten you.
Ich bin überzeugt, dass niemand dich so gut kennt wie ich.;I'm convinced that nobody knows you as well as I do.
Lass uns einen Filmabend machen mit all unseren Lieblingsfilmen!;Let's have a movie night with all our favorite films!
Ich habe jemanden getroffen, der auch aus unserer Heimatstadt kommt.;I met someone who also comes from our hometown.
Ich mache mir Sorgen um meine Eltern, sie werden älter.;I'm worried about my parents, they're getting older.
Hast du jemals jemanden geliebt, der dich nicht zurückgeliebt hat?;Have you ever loved someone who didn't love you back?
Meine Schwester und ich verstehen uns nicht mehr so gut wie früher.;My sister and I don't get along as well as we used to.
Ich weiß nicht, ob ich bereit bin für eine feste Beziehung.;I don't know if I'm ready for a serious relationship.
Es fällt mir schwer, über meine Gefühle zu sprechen.;I find it difficult to talk about my feelings.
Hast du schon mal jemanden betrogen oder wurdest du betrogen?;Have you ever cheated on someone or were you cheated on?
Meine Familie erwartet von mir, dass ich bald heirate.;My family expects me to get married soon.
Ich bin mir nicht sicher, ob er der Richtige für mich ist.;I'm not sure if he's the right one for me.
Manchmal fühle ich mich einsam, auch wenn ich unter Leuten bin.;Sometimes I feel lonely even when I'm among people.
Hättest du mir früher gesagt, dass du Gefühle für mich hast, hätte alles anders sein können.;If you had told me earlier that you have feelings for me, everything could have been different.
Ich habe Angst davor, jemanden zu enttäuschen, der mir wichtig ist.;I'm afraid of disappointing someone who's important to me.
Meine Eltern lassen sich scheiden, und ich weiß nicht, wie ich damit umgehen soll.;My parents are getting divorced, and I don't know how to deal with it.
Glaubst du an die große Liebe oder denkst du, das ist unrealistisch?;Do you believe in true love or do you think that's unrealistic?
Ich vermisse die Zeit, als meine Familie noch zusammen war.;I miss the time when my family was still together.
Es ist schwer für mich, jemandem zu vertrauen nach dem, was passiert ist.;It's hard for me to trust someone after what happened.
Hast du jemals jemanden verloren, der dir sehr nahe stand?;Have you ever lost someone who was very close to you?
Ich fühle mich unter Druck gesetzt, endlich Kinder zu bekommen.;I feel pressured to finally have children.
Manchmal wünschte ich, ich könnte mit jemandem darüber reden, ohne verurteilt zu werden.;Sometimes I wish I could talk to someone about it without being judged.
Mein Bruder hat Probleme, aber er will keine Hilfe annehmen.;My brother has problems, but he doesn't want to accept help.
Ich bin mir nicht sicher, ob ich mich jemals wieder verlieben kann.;I'm not sure if I can ever fall in love again.
Es tut weh zu sehen, wie meine Eltern sich ständig streiten.;It hurts to see my parents constantly arguing.
Hast du schon mal jemandem dein Herz ausgeschüttet und es bereut?;Have you ever poured your heart out to someone and regretted it?
Ich habe das Gefühl, dass niemand mich wirklich versteht.;I have the feeling that nobody really understands me.
Meine Freundin möchte zusammenziehen, aber ich brauche noch Zeit.;My girlfriend wants to move in together, but I still need time.
Es belastet mich, dass ich mit meinem Vater nicht richtig kommunizieren kann.;It burdens me that I can't communicate properly with my father.
Hättest du an meiner Stelle auch Schluss gemacht?;Would you have broken up too if you were in my position?
Ich bin eifersüchtig, auch wenn ich weiß, dass es unbegründet ist.;I'm jealous even though I know it's unfounded.
Manchmal frage ich mich, ob ich die richtige Entscheidung getroffen habe.;Sometimes I wonder if I made the right decision.
Meine Mutter erkennt nicht, dass ich erwachsen bin und meine eigenen Entscheidungen treffen kann.;My mother doesn't recognize that I'm an adult and can make my own decisions.
Ich habe Angst, dass ich nie jemanden finden werde, der mich so akzeptiert wie ich bin.;I'm afraid I'll never find someone who accepts me as I am.
Es zerreißt mich innerlich, zwischen meiner Familie und meinem Partner wählen zu müssen.;It tears me apart inside having to choose between my family and my partner.
Hast du jemals jemanden zurückgewinnen wollen, obwohl es vorbei war?;Have you ever wanted to win someone back even though it was over?
Ich fühle mich schuldig, weil ich nicht öfter meine Großeltern besuche.;I feel guilty because I don't visit my grandparents more often.
Mein Partner versteht nicht, warum mir meine Freunde so wichtig sind.;My partner doesn't understand why my friends are so important to me.
Es frustriert mich, dass meine Geschwister immer bevorzugt werden.;It frustrates me that my siblings are always favored.
Ich wünschte, ich hätte jemandem vergeben, bevor es zu spät war.;I wish I had forgiven someone before it was too late.
Manchmal denke ich darüber nach, was aus meiner Jugendliebe geworden ist.;Sometimes I think about what became of my first love.
Ich habe Schwierigkeiten damit, Nähe zuzulassen, weil ich verletzt wurde.;I have difficulties allowing closeness because I was hurt.
Meine Familie akzeptiert meine Lebensweise nicht, und das macht mich traurig.;My family doesn't accept my lifestyle, and that makes me sad.
Hättest du mir gesagt, dass du unglücklich bist, hätten wir darüber reden können.;If you had told me you were unhappy, we could have talked about it.
Ich bin zerrissen zwischen dem, was ich will, und dem, was von mir erwartet wird.;I'm torn between what I want and what's expected of me.
Es schmerzt mich zu wissen, dass jemand, den ich liebe, unglücklich ist.;It pains me to know that someone I love is unhappy.
Hast du jemals jemanden heimlich geliebt, ohne es ihm zu sagen?;Have you ever secretly loved someone without telling them?
Ich bereue es, dass ich nicht mehr Zeit mit meiner Oma verbracht habe, als sie noch lebte.;I regret not spending more time with my grandma when she was still alive.
Meine Beziehung läuft nicht gut, aber ich habe Angst vor dem Alleinsein.;My relationship isn't going well, but I'm afraid of being alone.
Es belastet mich, dass ich mit niemandem über meine Depressionen sprechen kann.;It burdens me that I can't talk to anyone about my depression.
Ich frage mich, ob meine Eltern stolz auf mich sind oder enttäuscht.;I wonder if my parents are proud of me or disappointed.
Manchmal wünschte ich, jemand würde mich einfach in den Arm nehmen und sagen, dass alles gut wird.;Sometimes I wish someone would just hug me and say everything will be okay.
Mein bester Freund hat sich in mich verliebt, und jetzt ist alles kompliziert.;My best friend fell in love with me, and now everything is complicated.
Ich habe das Gefühl, dass ich meinen Eltern nie gut genug bin.;I have the feeling that I'm never good enough for my parents.
Hättest du dich auch getrennt, wenn du noch Gefühle gehabt hättest?;Would you have broken up too if you still had feelings?
Es fällt mir schwer, loszulassen, obwohl ich weiß, dass es das Beste wäre.;I find it hard to let go even though I know it would be best.
Ich bin neidisch auf die Beziehung meiner Freunde, weil sie so glücklich wirken.;I'm envious of my friends' relationship because they seem so happy.
Meine Geschwister und ich haben uns auseinandergelebt, und das macht mich traurig.;My siblings and I have grown apart, and that makes me sad.
Hast du jemals jemanden angelogen, um ihn zu schützen?;Have you ever lied to someone to protect them?
Ich fühle mich gefangen in einer Beziehung, aus der ich nicht weiß, wie ich herauskommen soll.;I feel trapped in a relationship and don't know how to get out.
